Issue Date;Title;Author(s)
2021;Model Simulasi Pengelolaan Hutan di KPH Pekalongan Barat Perum Perhutani Divisi Regional Jawa Tengah;"Kuncahyo, Budi; Ramdani, Alwi"
2021;Tingkat Cemaran Mikroorganisme pada Pelicin untuk Pemerahan di Peternakan Sapi Perah Pondok Ranggon, Jakrta Timur;"Pisestyani, Herwin; Laila, Sri Rahmatul; Dasairy, Zia Amira"
2021;Analisis Metagenomik Mikroalga Prokariot dari Perairan Laut Jawa Timur;"Siregar, Ulfah Juniarti; Matra, Deden Derajat; Saefurahman, Ganjar; Hidayat, Salmah Ulfa"
2021;Aktivitas antioksidan dan komponen fitokimia beberapa tanaman Gynura : studi pustaka;"Suparto, Irma Herawati; Rafi, Mohamad; Andjani, Fitri"
2021;Pengaruh Pengendalian Diri dan Literasi Keuangan Terhadap Perilaku Menabung Pada Siswa Menengah Atas;"Muflikhati, Istiqlaliyah; Wulan, Sri"
2021;Pengaruh Kebijakan Inklusi Keuangan Terhadap Kelancaran Pembayaran Kredit Usaha Mikro, Kecil, dan Menengah;"Nugrahani, Endar Hasafah; Lesmana, Donny Citra; Prakoso, Muhammad Adji"
2021;Uji Pendahuluan Distribusi Resistivitas Listrik Buah Manggis dengan Menggunakan Kertas Konduktif;"Indro, Mohammad Nur; Arif, Ardian; Garnadi, Agah Drajat; Setiawan, Ari"
2021;Gambaran Umum Terapi Gangguan Saluran Pernapasan pada Anjing dan Kucing di RSHP FKH IPB Tahun 2019-2020;"Andriyanto; Wientarsih, Ietje; Bayani, Khansa Nibraszati"
2021;Pemetaan Kerawanan Pantai terhadap Tsunami Menggunakan Sistem Informasi Geografis di Kabupaten Buleleng, Provinsi Bali;"Siregar, Vincentius; Lumban Gaol, Jonson; Suhita, Ni Putu Asri Ratna"
2021;Nanopartikel Karbon (C-Dots) dari Kulit Buah Naga (Hylocereus polyrhizus) untuk Deteksi Ion Cd (II);"Sugiarti, Sri; Rahmi, Cut Navita"
2021;Validasi Model-model Alometrik Global untuk Pendugaan Biomassa Berbagai Jenis Pohon di Indonesia;"Tiryana, Tatang; Fransiska, Ade"
2021;Sintesis dan Karakterisasi Pelapis Superhidrofobik dari Komposit SiO2-HDPE serta Potensinya untuk Aplikasi pada Kaca Mobil;"Kemala, Tetty; Khotib, Mohammad; Defrizal, Muhammad"
2021;Studi Literatur Berbasis Meta-Analisis terhadap Efektivitas Antelmintik Herbal secara In Vitro;"Arif, Ridi; Retnani, Elok Budi; Chasanah, Nur Laili"
2021;Strategi Pengembangan Usaha Peternakan Ayam Ras Petelur UD Ayam Cemara di Kabupaten Tuban;"Yusalina; Lestari, Dwi Puji"
2021;Penghitungan Premi dan Cadangan Manfaat pada Asuransi Joint Life Seumur Hidup dengan Metode New Jersey;"Purnaba, I Gusti Putu; Kusumawidjaya, Arnold Wicaksana"
2021;Analisis Vortisitas dan Pola Presipitasi Akibat Interaksi Madden-Julian Oscillation dan Northerly Cold Surge di Benua Maritim Indonesia bagian Barat;"Hidayat, Rahmat; Faqih, Akhmad; Alfahmi, Furqon; Wijayanti, Agita"
2021;Perilaku Membayar Zakat Melalui Organisasi Pengelola Zakat;"Hartoyo, Hartoyo; Yuliati, Lilik Noor; Utami, Annisa Rindra"
2021;Faktor-Faktor yang Memengaruhi Keputusan Pembelian di Instagram melalui Trust Sebagai Variabel Mediator;"Simanjuntak, Megawati; Hasanah, Nur; Hakim, Abdul"
2021;Aktivitas Antibakteri Ekstrak Cabai Rawit (Capsicum frustescens L.) terhadap Isolat Escherichia coli dari Kucing Secara In Vitro;"Afiff, Usamah; Prasetyo, Bayu Febram; Widodo, Amelia"
2021;Studi Literatur: Manfaat Konsumsi Kefir Terhadap Penurunan Kolesterol Darah;"Taufik, Epi; Wulandari, Zakiah; Setyani, Tri"
2021;Strategi Peningkatan Kinerja dan Pertumbuhan BUMD Bidang Pangan Provinsi DKI Jakarta;"Priyarsono, D.S.; Arifin, Bustanul; Rifin, Amzul; Siahaan, Henry MP"
2021;Posisi dan Daya Saing Ekspor Rumput Laut Indonesia di Pasar Internasional;"Feryanto; Wijaya, Puspa Hidayah"
2021;Studi Meta-Analisis terhadap Efektivitas Antelmintik Herbal Dibandingkan dengan Antelmintik Sintetik;"Arif, Ridi; Retnani, Elok Budi; Krisdamaiyanti, Dhea Ardhina"
2021;Studi Pustaka Penerapan Inseminasi Buatan dan Penyimpanan Semen pada Ular;"Karja, Ni Wayan Kurniani; Prasetyaningtyas, Wahono Esthi; Hasnaulhusna"
2021;Sebaran dan Penggunaan Habitat Elang Jawa dan Elang Brontok di SPTN I Kuningan, Taman Nasional Gunung Ciremai;"Hernowo, Jarwadi Budi; Harisin, Yudha Adjie"
2021;Faktor yang Memengaruhi Petani Kopi Bergabung pada Koperasi dan Dampaknya terhadap Kinerja Usahatani;"Feryanto; Mawarni, Vanilia"
2021;Profil Reproduksi Ternak Sapi Potong Akseptor Dalam Program Inseminasi Buatan (IB) di Kabupaten Bekasi;"Muladno; Supriatna, Iman; Kusuma, Farhan Permana"
2021;Transformasi Glukosa menjadi 5-Hidroksimetilfurfural menggunakan Katalis Cr-Zeolit Alam dalam Sistem Pelarut Bifasik;"Sugiarti, Sri; Rolandias, Michael Dylan"
2021;Analisis Korelasi Faktor Lingkungan terhadap Pertumbuhan dan Produktivitas Kudzu (Pueraria javanica);"Kumalasari, Nur Rochmah; Permana, Asep Tata; Putra, Erlangga Satria Mulyadi"
2021;Analisis Kelayakan Bisnis Budidaya Larva Black Soldier Fly dengan Pakan Tandan Kosong Kelapa Sawit pada Koperasi Serba Usaha Sari Bumi;"Aminah, Mimin; Pramudani, Savia"
2021;Analisis Tingkat Pengeluaran Darah pada Sayap Ayam Layer Berbasis Kolorimetri dengan Metode Pengolahan Citra Digital;"Achmadi, Pudji; Isdoni; Putri, Widya Saskia Jukardi"
2021;Formula Velva Bisbul (Dyospyros blancoi) sebagai Dessert Bebas Lemak bagi Penderita Obesitas;"Setiawan, Budi; Putri, Dhea Amelita"
2021;Studi Kasus Hipertrofi Kardiomiopati, Sinus Takikardia, dan Endokardiosis Anjing Labrador retriever;"Noviana, Deni; Suprayogi, Agik; Geraldita, Della"
2021;Hubungan Kualitas Produk dengan Kepuasan Konsumen di Rumah Pemotongan Ayam Pak Yatno;"Ulupi, Niken; Cyrilla, Lucia; Hutasoit, Beibi Wydia"
2021;Gaya Pengasuhan Orang Tua, Praktik Pengasuhan Kakek-Nenek (Grandparenting), dan Kecerdasan Emosional Anak Usia Sekolah Dasar;"Riany, Yulina Eva; Zykry, Fellina Wahlia"
2021;Analisis Bioekonomi Multispesies Perikanan Pelagis di Pelabuhan Perikanan Samudera Cilacap;"Zulbainarni, Nimmi; Nababan, Benny Osta; Rahmantya, Krisna Fery"
2021;Perancangan Model Bisnis Larysa Indonesia: Website Custom Order Busana Syar'I;"Jahroh, Siti; Abdullah, Asaduddin; Tahir, Wahyuni"
2021;Faktor-faktor yang Memengaruhi Keputusan Petani dalam Beralih Profesi ke Non Petani (Studi kasus: Petani Padi di Kecamatan Pamijahan, Kabupaten Bogor);"Hadianto, Adi; Amanda; Srikandhi, Aulia Nur"
2021;Pemodelan Pergerakan Manusia dalam Penyebaran Covid-19 Menggunakan Algoritme Modifikasi Graph PageRank (Studi Kasus: Provinsi Jawa Timur);"Herdiyeni, Yeni; Hardhienata, Medria Kusuma Dewi; Prawira, Komang Elang Surya"
2021;Pemodelan Pergerakan Manusia Menggunakan Kereta Api Terhadap Penyebaran COVID-19 Dengan Algoritme Distance-Decay PageRank;"Hardhienata, Medria Kusuma Dewi; Herdiyeni, Yeni; Al-fajri, Rizha"
2021;Kesesuaian Dua Kit ELISA Komersial untuk Deteksi Antibodi terhadap Virus Zika;"Pamungkas, Joko; Sunartatie, Titiek; Aulia, Dienita"
2021;Perancangan Primer Untuk Deteksi Dickeya Spp. Dan Pectobacterium Spp. Pada Kentang Dengan Multiplex Pcr;"Giyanto, Giyanto; Falaah, Muhammad"
2021;Feline Upper Respiratory Diseases Case Study in Klinik Hewan Cimanggu Indonesia Based on 2019 s Seasons;"Soesatyoratih, Rr; Sajuthi, Dondin; Ovinis, Lisa Danielle"
2021;Analisis Potensi Subsektor Tanaman Pangan dalam Pemenuhan Kebutuhan Pangan di Provinsi Jawa Timur.;"Sehabudin, Ujang; Amanda, Dea; Najibah, Salsabila"
2021;Dampak Missing Data terhadap Reliabilitas dan Akurasi Hasil Analisis Kasus Structural Equation Modeling;"Suharjo, Budi; Purnaba, I Putu Gusti; Aziz, Abd."
2021;Sinkronisasi Waktu Melahirkan Ikan Gapi Poecilia reticulata Menggunakan Kombinasi Suhu dan Dosis Hormon Oksitosin Berbeda;"Maulana, Fajar; Soelistyowati, Dinar Tri; Apriani, Hesti"
2021;Model Kontrol Optimum Penyebaran Penyakit Ebola;"Bakhtiar, Toni; Kusnanto, Ali; Meliala, Robby Prima"
2021;Perancangan Model Bisnis Baru CV Reflika Anugrah Galaxy Dalam Menghadapi Pandemi Covid-19;"Ramadanti, Annisa; Zulbainarni, Nimmi; Firmansyah, Muhamad Sultan"
2021;Autentikasi Spesies Cumi-Cumi di Perairan Belawan berdasarkan Biomarka Gen COI;"Kamal, Muhammad Mukhlis; Butet, Nurlisa Alias; Sari, Mayang"
2021;Penggunaan Metode Real-Time Polymerase Chain Reaction (qPCR) dalam Mendeteksi Daging Tikus pada Kasus Pemalsuan Daging;"Latif, Hadri; Basri, Chaerul; Amanda, Sabrina; Amanda, Sabrina"
2021;Analisis Faktor-Faktor yang Memengaruhi Minat Generasi Muda dalam Bekerja pada Usahatani Padi Sawah (Studi Kasus: Kecamatan Pamijahan, Kabupaten Bogor);"Hadianto, Adi; Amanda, Dea; Yushar, Hadziratul Qudsyati"
2021;Pengaruh Orientasi dan Modifikasi Permukaan terhadap Peningkatan Fleksibilitas dan Inersia Serat TKKS pada Biokomposit Sandwich;"Nikmatin, Siti; Irmansyah; Sholikhah, Mirna Mariani"
2021;Model Kebergantungan Indeks Saham Sebelum dan Saat Pandemi Covid-19;"Budiarti, Retno; Purnaba, I Gusti Putu; Intansari, Kumala"
2021;Analisis Faktor-Faktor Yang Memengaruhi Muzaki dalam Membayar Zakat Penghasilan Melalui Lembaga di Kabupaten Bekasi;"Beik, Irfan Syauqi; Putri, Erina Radixa"
2021;Pengaruh Kinerja Logistik Terhadap Pertumbuhan Ekonomi di Negara ASEAN;"Rindayati, Wiwiek; Monita, Kris"
2021;Studi Literatur Metode Sintesis, Modifikasi, dan Aplikasi Imogolit;"Abidin, Zaenal; Hiedayati, Nurul; Kamila, Elfa Aida"
2021;Pengaruh Tekanan Ekonomi dan Peran Gender terhadap Ketahanan Keluarga Selama Masa Pandemi Covid-19;"Puspitawati, Herien; Sukmawati, Indah"
2021;Model Faktor Dinamis untuk Peramalan Konsumsi Rumah Tangga;"Notodiputro, Khairil Anwar; Silvianti, Pika; Ra, Az Zahra Amon"
2021;Toksisitas Paparan Total Ammonia Nitrogen (TAN) terhadap Produktivitas dan Respons Fisiologis Udang Vaname Litopenaeus vannamei Day of Culture 30;"Hastuti, Yuni Puji; Nirmala, Kukuh; Haqqi, Muhammad Fatahul"
2021;Covid-19 dan Kinerja Ekspor Sektor Agroindustri Indonesia;"Sahara; Azijah, Zulva; Nussy, Violeta Jayusa Malona"
2021;Potensi dan Identifikasi Komponen Antikapang Daging Biji Picung terhadap Spora Aspergillus flavus;"Kusumaningrum, Harsi Dewantari; Lioe, Hanifah Nuryani; Listyorini, Kharisma Indah"
2021;Evaluasi Kinerja Model Hidrologi Soil Water Assessement Tool pada DAS Ciliwung Hulu;"Santikayasa, I Putu; Taufik, Muh; Niar, Citra Rahma"
2021;Evaluasi Ketersediaan Air Berdasarkan Supply and Demand Balance Index (SDBI) untuk Provinsi Daerah Istimewa Yogyakarta;"Santikayasa, I Putu; Taufik, Muh; Chusaini, Fakhri Labib"
2021;Pengaruh Interaksi Orang Tua-Anak dan Kecerdasan Emosi terhadap Kesiapan Kuliah Mahasiswa Tingkat Pertama;"Riany, Yulina Eva; Raisa, Siti Editha"
2021;Pemodelan Produksi Hijauan Pakan dalam Perkebunan Kelapa Sawit Rakyat Kabupaten Aceh Timur;"Kumalasari, Nur Rochmah; Abdullah, Luki; Akbar, Fachrul"
2021;Studi Literatur Keberhasilan Inseminasi Buatan pada Anjing berdasarkan Dosis dan Lokasi Deposisi Semen dalam Saluran Reproduksi Betina;"Karja, Ni Wayan Kurniani; Agil, Muhammad; Siraj, Zahran"
2021;Gambaran Umum Terapi Skabies Pada Kambing Di UPT Pusat Kesehatan Hewan Wilayah IV Kabupaten Bogor Tahun 2019-2020;"Mustika, Aulia Andi; Fahrudin, Mokhamad; Khotimah, Kharisma Khusnul"
2021;Pembandingan Metode Copula dan D-Vine Copula dalam Estimasi Tail Value at Risk pada Komoditas Pertanian;"Budiarti, Retno; Mangku, I Wayan; Resminawati"
2021;Respon Fisiologis dan Penyusutan Bobot Domba Ekor Tipis Pasca Transportasi yang Diberi Air Kelapa (Cocos nucifera veridis);"Baihaqi, Muhamad; Rahayu, Sri; Yulianti, Karenina Dwi"
2021;Studi Pustaka Enzim Karbohidrase dan Fitase sebagai Substitusi Antibiotic Growth Promoter pada Ayam Broiler;"Andriyanto; Suprayogi, Agik; Ilyas, Muhammad"
2021;Identifikasi Biometrik Telur Haemonchus contortus Menggunakan Software Dino-Lite dan ImageJ;"Arif, Ridi; Isdoni; Vernanda, Muhammad Israfii"
2021;Hubungan Kualitas Air dan Kinerja Produksi Udang Vaname (Litopenaeus vannamei) di PT Persada Karya Lestari, Kabupaten Pesawaran, Lampung;"Supriyono, Eddy; Nurussalam, Wildan; Maulana, Restu Iksan"
2021;Infeksi Cacing Strongyloides pada kuda (Equus caballus) di Kabupaten Sumba Timur, Nusa Tenggara Timur;"Retnani, Elok Budi; Satrija, Fadjar; Meisani, Nanda Delvia"
2021;Infeksi Cacing Kremi (Oxyurosis) pada Kuda di Kabupaten Sumba Timur, Nusa Tenggara Timur;"Satrija, Fadjar; Retnani, Elok Budi; Alkholik, Idho Anugrah"
2021;Ekuitas Merek Kopi Bubuk Instan pada Mahasiswa IPB;"Etriya; Mutiara, Alisa"
2021;Identifikasi Cryptosporidium sp. Pada Monyet Ekor Panjang di Pusat Studi Satwa Primata Institut Pertanian Bogor;"Nugraha, Arifin Budiman; Novelina, Savitri; Pratama, Anggi Dian"
2021;Determinan Perusahaan yang Resilien pada Usaha Kedai Kopi di Kota Bogor;"Etriya; Rianti, Nabilla"
2021;Penilaian Draminski Detector Sebagai Alat Skrining Mastitis Subklinis pada Sapi Perah di Peternakan Rakyat Pondok Ranggon;"Pisestyani, Herwin; Basri, Chaerul; Permana, Indra"
2021;Telaah Interaksi Bestatin dan Aminopeptidase N3 pada Toxoplasma gondii secara In Silico;"Mas'ud, Zainal Alim; Irfana, Luthfan; Muttaqin, Qolbi"
2021;Pengaruh Penambahan Ampas Kopi terhadap Sabun Padat yang Diperkaya Tepung Eucheuma cottonii;"Nurjanah; Suwandi, Ruddy; Melati, Tira Sekar"
2021;Pengukuran Kinerja Koperasi Serba Usaha Karya Nugraha Jaya dengan Pendekatan Balanced Scorecard;"Pambudy, Rachmat; Rosyada, Luthfie"
2021;Pengaruh Pelubangan Pipa terhadap Produktivitas Oleoresin Pinus dengan Metode Bor;"Santosa, Gunawan; Alvera, Febby"
2021;Pengaruh Kedalaman Lubang Bor pada Berbagai Diameter Pohon terhadap Produktivitas Oleoresin Pinus;"Santosa, Gunawan; Manroserc, Monica Wenly"
2021;Analisis Pengaruh Knowledge Management, Kompetensi dan Inovasi terhadap Kinerja Pegawai Biro Keuangan dan Perlengkapan Kementerian Pertanian;"Muljono, Pudji; Sumertajaya, I Made; Wibowo, Dwi Yoga Ari"
2021;Prediksi Penambahan Jumlah Terkonfirmasi Positif COVID-19 Berbasis Sosial, Ekonomi dan Demografi Menggunakan FBProphet (Studi Kasus di Jawa Timur);"Herdiyeni, Yeni; Hardhienata, Medria Kusuma Dewi; Hasanah, Siti Nur"
2021;Penapisan Senyawa Herbal dengan Komputasi GPU pada Basis Data ZINC melalui Pendekatan Pembandingan Similaritas;"Kusuma, Wisnu Ananta; Rahmawan, Hendra; Darmawan, Refianto Damai"
2021;Nilai Harapan Panjang Antrean pada Model Antrean M/M/1 yang dapat Diperbaiki dengan Mempertimbangkan Tingkat Kerusakan;"Sumarno, Hadi; Mangku, I Wayan; Aliffiyyah, Hafsah Nur"
2021;Sifat Fisis, Mekanis, dan Kualitas Permukaan Papan Pelupuh Orientasi dari Bambu Betung (Dendrocalamus asper) dengan Perlakuan Alkali;"Karlinasari, Lina; Amin, Yusup; Alam, Nur"
2021;Dampak Konversi Lahan Sawah Irigasi terhadap Ketersediaan Pangan Pokok Beras di Pulau Jawa;"Sehabudin, Ujang; Raswatie, Fitria Dewi; Pradhani, Ken Ayu Puspa"
2021;Analisis Produktivitas Kelapa Sawit dengan Indeks Vegetasi Satelit Sentinel-2, Curah Hujan dan Manajemen Pemupukan;"Liyantono, Liyantono; Dharmawan, Putu Kana Narayan"
2021;Deteksi dan Identifikasi Spesies Nematoda Aphelenchoides pada Bawang Merah (Allium ascalonicum L.) asal Bogor, Brebes dan Nganjuk;"Supramana; Giyanto; Anindita, Devina"
2021;Identifikasi Mikroflora pada Produk Fermentasi Ikan Pado;"Kusumaningrum, Harsi Dewantari; Dewanti, Ratih; Syafitri, Yosi"
2021;Kajian Ketersediaan Beras di Kalimantan Timur Sebagai Calon Ibu Kota Baru Indonesia: Pendekatan Sistem Dinamik;"Rachmina, Dwi; Krisnamurthi, Bayu; Adi, Aswan"
2021;Potensi Campuran Limbah Tauge Kacang Hijau dan Kotoran Sapi Sebagai Penghasil Biogas;"Salundik; Baihaqi, Muhammad; Monasdir"
2021;Pengetahuan dan Preferensi Konsumen terhadap Kualitas Telur Ayam Konsumsi di Kecamatan Banjarnegara;"Pisestyani, Herwin; Nisa', Chairun; Prabaningrum, Annisa"
2021;Evaluasi Penerapan GMP dan SSOP serta Penyusunan Rencana HACCP pada Produksi Minuman Sari Tebu di PT XYZ;"Indrasti, Dias; Rahmawati, Ikhsanti"
2021;Niat dan Keputusan Pembelian Buah dan Sayur melalui E-Commerce: Pengembangan Theory of Planned Behavior;"Suprehatin, Suprehatin; Artauly, Jessica"
2021;Analisis Model Antrean M/G/1 dengan Dua Fase Layanan dan Sistem Feedback Bernoulli;"Mangku, I Wayan; Sumarno, Hadi; Nurhayatudin, Siti"
2021;Pemodelan Perilaku Belajar Mahasiswa dengan Teknik Educational Process Mining;"Djatna, Taufik; Annisa; Kumara, Made Ary Suryana"
2021;Estimasi Manfaat Ekonomi Penerapan Green Consumer Behavior pada Produk Kemasan Plastik (Studi Kasus: Kota Tangerang Selatan, Provinsi Banten);"Putri, Eka Intan Kumala; Pramudita, Danang; Faza, Shafia Maulidina"
2021;Daya Saing Ekspor Crude Palm Oil (CPO) Indonesia di Negara Tujuan Utama;"Sehabudin, Ujang; Raswatie, Fitria Dewi; Novitasari, Rahma"
2021;Partisipasi Masyarakat dalam Pengelolaan Sampah Rumah Tangga di Sekitar Sungai Cihideung, Kabupaten Bogor;"Santoso, Nyoto; Nurafifah, Ainalusy"
2021;Pemodelan Kebergantungan antar Komoditas Pertanian dengan Metode C-Vine Copula;"Budiarti, Retno; Sumarno, Hadi; Adetia, Anisa Soraya"
2021;Pengaruh Jumlah Buku Tanam dan Waktu Pemotongan Pucuk dan Jumlah Pucuk yang Dipotong terhadap Produktivitas Ubi Jalar (Ipomea babatas L) Klon Ase Kapas;"Lubis, Iskandar; Ma mun, Sukron"
2021;Kohesivitas dan Komunikasi Keluarga Serta Stereotipi Gender Pada Agresivitas Remaja Sekolah Menengah Atas di Kota dan Kabupaten Bogor;"Hubeis, Aida Vitayala S; Hastuti, Dwi; Sarwoprasodjo, Sarwititi; Krisnatuti, Diah; Berlianti, Diana"
2021;Pengelolaan Organisme Pengganggu Tanaman pada Sistem Budi Daya Hidroponik di PT Lumina Agro Madania Bogor;"Triwidodo, Hermanu; Khairani, Hagia Sophia; Rosfalina, Rosiana Intan"
2021;Hubungan Fiskal Daerah dan Kesejahteraan Masyarakat di Provinsi Papua Barat;"Purnamadewi, Yeti Lis; Daud, Marham"
2021;Telaah Pustaka Senyawa Limonoid sebagai Antikanker;"Tohir, Dudi; Suparto, Irma Herawati; Puspita, Retna"
2021;Rancang Bangun Light Emitting Diode (LED) untuk Digunakan sebagai Pemikat pada Kapal Pancing Cumi-cumi;"Riyanto, Mochammad; Purbayanto, Ari; Rudin, Muhammad Johar"
2021;Profil Eritrosit Anak Babi Jantan (Sus scrofa domestica) Usia 31 Hari di Unit Pengelola Hewan Laboratorium Institut Pertanian Bogor;"Gunanti; Ekastuti, Damiana Rita; Falah, Muhammad Fajrul"
2021;Perubahan Mikroskopis Organ Ventrikulus Ayam Broiler (Gallus domesticus) sampai 48 Jam setelah Kematian;"Winarsih, Wiwin; Widhyari, Sus Derthi; Natalia, Tina"
2021;Pemodelan Regresi Data Panel pada Annual Parasite Incidence (API) Malaria di Indonesia;"Angraini, Yenni; Suhaeni, Cici; Djaafara, Bimandra A; Rachmawati, Erna"
2021;Pengelolaan Sumberdaya Perikanan Rajungan (Portunus pelagicus) Berdasarkan Unit Stok di Laut Jawa;"Zairion, Zairion; Wardiatno, Yusli; Madduppa, Hawis; Afifah, Nurhaya"
2021;Sintesis Ester Sinamat Menggunakan Reaktor Membran Enzimatis dalam Sistem Bebas Pelarut;"Budijanto, Slamet; Sitanggang, Azis Boing; Hidayati, Rahma Auliarisya"
2021;Kondisi Higiene dan Sanitasi Peralatan Perah di Peternakan Sapi Perah Pondok Ranggon Jakarta Timur;"Pisestyani, Herwin; Basri, Chaerul; Putri, Rifdah Septiani"
2021;Potensi Nanoenkapsulasi Daun Semanggi (Mersilea crenata) sebagai Imunomodulator pada Burung Puyuh yang Diberi Metilprednisolon;"Santoso, Koekoeh; Sudarnika, Etih; Mahanani, Isna Putri"
2021;Daya Saing dan Proyeksi Ekspor Kopi Indonesia di Pasar Amerika Serikat;"Syaukat, Yusman; Hadianto, Adi; Aurelia, Millenia"
2021;Suplementasi Prill Fat Minyak Sawit 85% Palmitat (PF 85) terhadap Manure Score, Produksi Susu, dan Body Condition Score Sapi Perah.;"Despal, Despal; Retnani, Yuli; Rachmat, Muhammad Faizal"
2021;Perubahan Gambaran Histopatologi Organ Hati, Ginjal, dan Limpa Mencit (Mus musculus) setelah Penyuntikan Human- Platelet Rich Plasma;"Subangkit, Mawar; Boediono, Arief; Widiana, Dela Novitri"
2021;Inventarisasi Penelitian Silvikultur dan Pemanfaatan Pohon Kenanga (Cananga odorata) di Indonesia;"Mansur, Irdika; Pramesti, Afrilia Rengganis"
2021;Kajian etnobotani masyarakat Suku Rejang di sekitar Hutan Lindung Bukit Daun Desa Rindu Hati Bengkulu Tengah;"Siswoyo; Sandra, Edhi; Redyanti, Afifah"
2021;Deteksi Kapal Penangkapan Ikan Menggunakan Visible Infrared Imaging Radiometer Suite (VIIRS) dan Vessel Monitoring System (VMS) di Wilayah Pengelolaan Perikanan Negara Republik Indonesia (WPPN RI);"Gaol, Jonson Lumban; Kushardono, Dony; Awak, Dominggus Samuel Helberth Lothar Matheus Koreri"
2021;Analisis Kelayakan Usaha Hutan Rakyat Campuran (Kasus Desa Gunung Bunder 2, Kecamatan Pamijahan, Kabupaten Bogor);"Hero, Yulius; Puspita, Alifa Laelany"
2021;Product Development of Red Kidney Beans and Brown Rice Based Flakes Breakfast for Weight Management;"Rimbawan; Slamet Budijanto; Shabayek, Dina"
2021;Produksi dan Masalah Penyakit pada Tanaman Jeruk Siam / Keprok di Kabupaten Pemalang, Jawa Tengah;"Mutaqin, Kikin Hamzah; Puspita, Umiati Arum"
2021;Kajian Potensi Ruang Terbuka Hijau dan Upaya Pengembangan Urban Farming di Kota Bogor untuk Mendukung Ketahanan Pangan;"Budiarti, Tati; Makalew, Afra DN; Ramandhani, Keni"
2021;Sintesis dan Uji Sifat Film Tipis Barium Titanat (BaTiO3) dengan Variasi Konsentrasi Iron (II) Asetat (Fe(CH3COO)2) sebagai Pendadah;"Irzaman; Setiawan, Ardian Arif; Nurani, Adinda"
2021;Respons Kekebalan Ayam IPB-D1 dan IPB-D2 terhadap Vaksinasi Newcastle Disease (ND);"Murtini, Sri; Suprayogi, Agik; Anugrah, Berlin Berliana"
2021;Sifat Fisik dan Organoleptik Daging Ayam dengan Kemasan dan Waktu Penyimpanan yang Berbeda pada Suhu Refrigerator;"Wulandari, Zakiah; Rukmiasih; Sari, Melly Puspita"
2021;Analisis Kedalaman Prefabricated Vertical Drain di Reklamasi Pelabuhan Belawan, Kota Medan;"Sapei, Asep; Iskandar, Kamal Hasan"
2021;Analisis Tingkat Kekeringan Meteorologi dan Pertanian Lahan Padi di Pulau Jawa Menggunakan SPI dan VHI;"Sugiarto, Yon; Sanjaya, Hartanto; Vedirohima, Andika Wahyu"
2021;Produktivitas Cacing Tanah (Lumbricus rubellus) dengan Pemberian Pakan Limbah Sayur Sawi Hijau dan Buah Pepaya;"Endrawati, Yuni Cahya; Salundik; Liberty, Sandra"
2021;Aplikasi Persamaan Black-Scholes untuk Memperkirakan Nilai Tukar Dolar terhadap Rupiah Menggunakan Metode Runge-Kutta;"Kartono, Agus; Faozan; Pangkawati, Wimpi"
2021;Pertumbuhan dan Produksi Kedelai Budidaya Jenuh Air di Lahan Pasang Surut dengan Ameliorasi Rizosfer;"Ghulamahdi, Munif; Lubis, Iskandar; Chaerunisa, Siti Ria"
2021;Pengelolaan Dispersibilitas Klei pada Tanah-Tanah Sawah dengan Tipe Klei 1:1 di Kabupaten Bogor;"Suryaningtyas, Dyah Tjahyandari; Iskandar, Iskandar; Chairunnisya, R Ayu"
2021;Latent Dirichlet Allocation dalam Identifikasi Respon Masyarakat Indonesia terhadap Covid-19 di Twitter Tahun 2020-2021;"Silvianti, Pika; Soleh, Agus Mohammad; Hakim, Karel Fauzan"
2021;Pemodelan Kemiskinan di Pulau Jawa Tahun 2012 sampai 2018 dengan Panel Spasial Dinamis;"Djuraidah, Anik; Syafitri, Utami Dyah; Nuswantari, Asti"
2021;Analisis Hubungan Harga Emas dan Pasar Saham Menggunakan Mixed-Copulas;"Budiarti, Retno; Purnaba, I Gusti Putu; Sulaiman, Muhammad Yusuf"
2021;Studi Metode Penelitian secara Molekuler Nucleopolyhedrovirus (NPV);"Kusumah, Yayi Munara; Afika, Syherli Afmi"
2021;Sifat Fisikokimia dan Aktivitas Antioksidan Madu Multiflora dari Kabupaten Kerinci Jambi;"Apriantini, Astari; Endrawati, Yuni Cahya; Yunia, Olin Aulia"
2021;Analisa Kuantitatif Perubahan Histopatologi Jaringan Hati, Ginjal, dan Limpa Mencit (Mus musculus) setelah Penyuntikan Human Mesenchymal Stem Cells (hMSCs) dan Conditioned Medium(CM);"Subangkit, Mawar; Boediono, Arief; Juniarti, Ayustina"
2021;Aplikasi PGPR (Plant Growth Promoting Rhizobacteria) dan Membran Bionanomaterials pada Perkecambahan Padi sebagai Peluang Agroforestri di Lahan Gambut;"Istikorini, Yunik; Hartoyo, Adisti; Nurhafifah, Nurhafifah"
2021;Sifat Fisik Oleogel dari Minyak Kelapa Sawit Fraksi Olein dan Minyak Kelapa Murni;"Wulandari, Nur; Juniar, Vinera"
2021;Hubungan Tingkat Partisipasi dengan Kemandirian Anggota Kelompok Wanita Tani (Kasus: Desa Karacak dan Barengkok, Kecamatan Leuwiliang, Kabupaten Bogor, Jawa Barat);"Sadono, Dwi; Wahyuni, Endang Sri; Rizky, Yoshua"
