issued_date,title,authors,tanggal_valid,subject,cluster
2020-01-01 00:00:00,Aktivitas Enzim Transaminase dan Histopatologi Hati Tikus pada Toksisitas Subkronis Ekstrak Etanol 70% Temulawak (Curcuma xanthorrhiza).,"['Bintang, Maria', ' Hasan, Akhmad Endang Zainal', ' Julaeha, Siti']",True,"['curcuma', 'ekstrak', 'aktivitas', 'temulawak', 'tikus', 'enzim', 'etanol', 'xanthorrhiza', 'temulawak curcuma', 'curcuma xanthorrhiza']",93
2020-01-01 00:00:00,Deteksi Ion Tembaga(II) dengan Teknik Voltametri Pelucutan pada Elektrode Termodifikasi Biofilm Lysinibacillus fusiformis,"['Saprudin, Deden', ' Nurhidayat, Novik', ' Salsabila']",True,"['teknik', 'termodifikasi', 'deteksi']",19
2020-01-01 00:00:00,Analisis In-Silico Pengaruh Konformasi Molekul terhadap Sinyal Resonans Magnetik Inti (NMR) Metileugenol Dibromida,"['Ilmiawati, Auliya', ' Irfana, Luthfan', ' Pradana, Rodhi Rizki']",True,"['analisis', 'in', 'pengaruh']",61
2020-01-01 00:00:00,Sintesis Komposit Hidroksiapatit-CuO Berporogen yang Berpotensi sebagai Implan Antibakteri,"['Charlena', ' Suparto, Irma Herawati', ' Virgiawan, Rayzha Noerfiqri']",True,"['sintesis', 'antibakteri']",19
2020-01-01 00:00:00,Seleksi Genotipe Ekstrak Etanol Rimpang Temulawak (Curcuma xanthorrhiza Roxb.) berdasarkan Kandungan dan Aktivitas Senyawa Bioaktif.,"['Puspita, Puspa Julistia', ' Nurcholis, Waras', ' Calisya, Veren']",True,"['senyawa', 'berdasarkan', 'curcuma', 'ekstrak', 'aktivitas', 'temulawak', 'etanol', 'seleksi', 'xanthorrhiza', 'temulawak curcuma', 'curcuma xanthorrhiza', 'genotipe', 'kandungan']",93
2020-01-01 00:00:00,Estimasi Nilai Kehilangan Ekonomi dan Faktor-Faktor yang Mempengaruhi Perilaku Siswa Menyisakan Makanan di Sekolah Menengah Atas (SMA) Kota Bogor,"['Ekayani, Meti', ' Nuva', ' Utami, Rizki']",True,"['estimasi', 'nilai', 'estimasi nilai', 'kota', 'bogor', 'kota bogor', 'menengah', 'perilaku', 'ekonomi', 'faktor', 'faktor faktor', 'makanan', 'sekolah']",100
2020-01-01 00:00:00,Dampak Ekonomi Kegiatan Pertambangan Bahan Galian Golongan C Di Desa Cipinang Kecamatan Rumpin Kabupaten Bogor,"['Istiqomah, Asti', ' Dzulkarnain, Fino Aghnarizky']",True,"['bogor', 'ekonomi', 'dampak', 'kegiatan', 'bahan', 'kabupaten', 'kabupaten bogor', 'desa', 'kecamatan']",73
2020-01-01 00:00:00,Analisis Kewirausahaan Strategis Sektor Bisnis Ritel di Kota Bogor.,"['Kartika, Lindawati', ' Azizka, Intan']",True,"['analisis', 'kota', 'bogor', 'kota bogor', 'sektor', 'kewirausahaan', 'bisnis']",3
2020-01-01 00:00:00,Analisis Faktor-Faktor yang Memengaruhi Financial Distress BPR di Indonesia,"['Purwanto, Budi', ' Kristi, Brigita']",True,"['analisis', 'faktor', 'memengaruhi', 'analisis faktor', 'faktor faktor', 'faktor memengaruhi', 'analisis faktor faktor', 'faktor faktor memengaruhi', 'indonesia']",100
2020-01-01 00:00:00,Strategi Pendistribusian Dana ZIS Dalam Mengurangi Kelompok Dhuafa (Studi Kasus: Lembaga Amil Zakat Harapan Dhuafa Banten).,"['Hasanah, Neneng', ' Silmi, Aisyah']",True,"['strategi', 'studi', 'kelompok', 'banten']",19
2020-01-01 00:00:00,Asymmetric Exchange Rate Pass-Through: Kasus Empiris di Kawasan ASEAN+3.,"['Achsani, Noer Azam', ' Dilla, Salsa', ' Aziza, Eldza Nur']",True,['kawasan'],19
2020-01-01 00:00:00,"Strategi Pemasaran Beras Organik PT Kencana Artha Raya, Jakarta Pusat","['Farmayanti, Narni', ' Thalia, Ika Vanya']",True,"['strategi', 'pemasaran', 'pusat', 'jakarta', 'organik', 'beras', 'pt', 'raya']",19
2020-01-01 00:00:00,Pengaruh Quality of Work Life terhadap Kepuasan Kerja Tenaga Kependidikan Fakultas Ekonomi dan Manajemen IPB,"['Sayekti, Andita', ' Noerrochmah, Irna']",True,"['ekonomi', 'tenaga', 'pengaruh', 'kerja', 'life', 'ipb', 'manajemen', 'of', 'quality', 'kepuasan']",19
2020-01-01 00:00:00,Analisis Kinerja Keuangan Unit Usaha Asuransi Syariah dalam Menghadapi Spin-off.,"['Effendi, Jaenal', ' Diana, Mutia']",True,"['analisis', 'keuangan', 'asuransi', 'usaha', 'kinerja', 'kinerja keuangan', 'unit', 'syariah']",10
2020-01-01 00:00:00,"Analisis Daya Saing Usahatani Jagung Berbasis Korporasi Petani Menggunakan FAO VCA Tool 3.2 (Studi kasus: Desa Bulakan, Kecamatan Gunungkencana, Kabupaten Lebak, Banten).","['Falatehan, A Faroby', ' Raswatie, Fitria Dewi', ' Ulyarta, Rosdiana']",True,"['analisis', 'daya', 'studi', 'berbasis', 'kabupaten', 'desa', 'kecamatan', 'banten', 'saing', 'jagung', 'petani', 'analisis daya', 'daya saing', 'studi desa', 'analisis daya saing']",19
2020-01-01 00:00:00,"Analisis Efisiensi Produksi Usahatani Kopi Robusta di Kecamatan Sukamakmur, Kabupaten Bogor: Pendekatan Stochastic Frontier.","['Hidayat, Nia Kurniawati', ' Agshelica, Sola Gracia']",True,"['analisis', 'bogor', 'kopi', 'pendekatan', 'kabupaten', 'kabupaten bogor', 'kecamatan', 'produksi', 'efisiensi']",73
2020-01-01 00:00:00,"Perbandingan Daya Saing serta Faktor yang Memengaruhi Perdagangan Rumput Laut Olahan Indonesia ke Kawasan Asia, Eropa, dan Amerika","['Hakim, Dedi Budiman', ' Panjaitan, Dian Verawati', ' Zuleman']",True,"['daya', 'rumput', 'laut', 'faktor', 'memengaruhi', 'faktor memengaruhi', 'indonesia', 'olahan', 'perbandingan', 'kawasan', 'saing', 'daya saing']",100
2020-01-01 00:00:00,Analisis Pengaruh Tangible Reward dan Intangible Reward Pada Gamifikasi Terhadap Impulse Buying Oleh Pelanggan E-Commerce,"['Andrianto, M. Syaefudin', ' Septiani, Stevia', ' Zahroh, Rossya']",True,"['analisis', 'pengaruh', 'analisis pengaruh']",19
2020-01-01 00:00:00,Pengaruh Desentralisasi Fiskal terhadap Tingkat Kemiskinan di Provinsi Sumatera Utara (Periode Tahun 2014   2018).,"['Findi, Muhammad', ' Roymanto, Yolanda']",True,"['kemiskinan', 'provinsi', 'pengaruh', 'tingkat', '2018', 'periode', 'sumatera', 'utara', 'sumatera utara', 'provinsi sumatera']",19
2020-01-01 00:00:00,Analisis Faktor-Faktor Yang Memengaruhi Preferensi Generasi Milenial Terhadap Tabungan Syariah Di DKI Jakarta,"['Nursyamsiah, Tita', ' Hasanah, Qoriatul', ' Handini, Shita']",True,"['analisis', 'preferensi', 'faktor', 'memengaruhi', 'analisis faktor', 'faktor faktor', 'faktor memengaruhi', 'analisis faktor faktor', 'faktor faktor memengaruhi', 'jakarta', 'dki', 'dki jakarta', 'syariah', 'generasi']",100
2020-01-01 00:00:00,Pengaruh Struktur Modal terhadap Kinerja Keuangan pada Dual Banking System di Indonesia.,"['Wiliasih, Ranti', ' Irfany, M Iqbal', ' Melinda, Vera']",True,"['indonesia', 'keuangan', 'pengaruh', 'struktur', 'modal', 'kinerja', 'dual', 'kinerja keuangan']",10
2020-01-01 00:00:00,Analisis Pengaruh Pertumbuhan Ekonomi terhadap Kemiskinan dan Ketimpangan di Provinsi Papua (Periode Tahun 2011_2018).,"['Findi, Muhammad', ' Khanifah, Wakhidatun']",True,"['analisis', 'ekonomi', 'kemiskinan', 'pertumbuhan', 'provinsi', 'pengaruh', 'analisis pengaruh', 'periode', 'ketimpangan']",19
2020-01-01 00:00:00,Faktor-Faktor yang Memengaruhi Risiko Produksi Bawang Merah di Jawa Tengah.,"['Fariyanti, Anna', ' Nurhasanah, Wiwin']",True,"['risiko', 'jawa', 'faktor', 'memengaruhi', 'faktor faktor', 'faktor memengaruhi', 'faktor faktor memengaruhi', 'produksi', 'bawang', 'merah', 'bawang merah']",39
2020-01-01 00:00:00,Pengaruh Peran Gender dalam Fungsi Agama dan Fungsi Sosialisasi Pendidikan terhadap Kebahagiaan Remaja.,"['Puspitawati, Herien', ' Cahayani, Octaria Intan']",True,"['pengaruh', 'peran', 'gender', 'fungsi', 'remaja']",81
2020-01-01 00:00:00,Pemanfaatan Susu Tempe Kedelai Hitam dan Ubi Jalar Ungu untuk Pengembangan Es Krim Sumber Serat dan Rendah Lemak,"['Sulaeman, Ahmad', ' Palupi, Eny', ' Handayani, Syinthia']",True,"['pemanfaatan', 'susu', 'pengembangan', 'es', 'sumber', 'krim', 'hitam', 'kedelai', 'serat']",19
2020-01-01 00:00:00,"Tahapan Komunikasi Partisipatif dalam Proses Pengelolaan Wisata Underwater Desa Bangsring (Kecamatan Wongsorejo, Kabupaten Banyuwangi).","['Purnaningsih, Ninuk', ' Notonegoro, Muhammad Ridho']",True,"['pengelolaan', 'wisata', 'kabupaten', 'desa', 'kecamatan', 'proses', 'komunikasi']",0
2020-01-01 00:00:00,Pengaruh Keberadaan Industri Kelapa Sawit terhadap Taraf Hidup Rumah Tangga Buruh Pabrik dan Buruh Kebun.,"['Sumarti, Titik', ' Siwi, Mahmudi', ' Adistika, Exciyona']",True,"['industri', 'pengaruh', 'hidup', 'rumah', 'tangga', 'rumah tangga', 'kelapa', 'sawit', 'kelapa sawit', 'kebun']",12
2020-01-01 00:00:00,"Keterlibatan Pengasuh Informal, Religiusitas, dan Kualitas Hidup Lansia Pria","['Krisnatuti, Diah', ' Tazkia, Nabila Ghina']",True,"['hidup', 'kualitas', 'lansia']",19
2020-01-01 00:00:00,Faktor Penentu Keterlibatan Generasi muda dalam Pertanian Tanaman Pangan.,"['Nurdinawati, Dina', ' Faridah, Ghina']",True,"['tanaman', 'faktor', 'pertanian', 'pangan', 'generasi']",19
2020-01-01 00:00:00,"Hubungan antara Pengetahuan, Sikap, dan Praktik Gizi dengan Frekuensi Jajan Anak Sekolah Dasar di Kota Tangerang Selatan","['Riyadi, Hadi', ' Sofandi, Irfan']",True,"['kota', 'dasar', 'selatan', 'sikap', 'hubungan', 'gizi', 'anak', 'sekolah', 'pengetahuan']",19
2020-01-01 00:00:00,"Tingkat Stres, Penyesuaian Diri, dan Kualitas Hidup Lansia Pria dengan Pengasuh Informal","['Krisnatuti, Diah', ' Dewi, Mutia Aulia']",True,"['hidup', 'stres', 'tingkat', 'kualitas', 'lansia']",19
2020-01-01 00:00:00,"Hubungan Asupan Zat Gizi, Aktivitas Fisik, dan Status Gizi dengan Kebugaran Anggota UKM Bola Voli IPB.","['Dewi, Mira', ' Efriyanti']",True,"['aktivitas', 'zat', 'hubungan', 'status', 'gizi', 'status gizi', 'ipb', 'fisik']",79
2020-01-01 00:00:00,Model Optimasi Penerapan Elemen Ekowisata dan Daya Saing Destinasi Berbasis Inovasi Mahadata pada Taman Nasional di Indonesia,"['Darusman, Dudung', ' Sumarwan, Ujang', ' Sunarminto, Tutut', ' Eddyono, Fauziah']",True,"['daya', 'taman', 'nasional', 'taman nasional', 'model', 'optimasi', 'indonesia', 'berbasis', 'ekowisata', 'penerapan', 'saing', 'daya saing', 'inovasi']",19
2020-01-01 00:00:00,Perbaikan Kemampuan Mikrob Multifungsi Pelarut Fosfor dan Kalium (Aspergillus costaricaensis dan Staphylococcus pasteuri) menggunakan Iradiasi Gamma,"['Anas, Iswandi', ' Widyastuti, Rahayu', ' Citraresmini, Ania', ' Anwar, Syaiful', ' Sukmadewi, Desak Ketut Tristiana']",True,"['staphylococcus', 'iradiasi', 'perbaikan', 'gamma']",49
2020-01-01 00:00:00,"Surveillance, Identification, and Characterization of Burkholderia pseudomallei Infection in Macaques and Orangutans.","['Pamunekas, Joko', ' Iskandriati, Diah', ' Wahyudi, Aris Tri', ' Sajuthi, Dondin', ' Testamenti, Vincentius Arca']",True,"['in', 'of', 'and']",104
2020-01-01 00:00:00,Potensi Pemanfaatan Buah Andaliman (Zanthoxylum acanthopodium DC.) sebagai Ingredien Pangan Fungsional Pencegah Kanker Kolon.,"['Wijaya, C. Hanny', ' Bolling, Bradley W.', ' Prangdimurti, Endang', ' Napitupulu, F. Irena R.']",True,"['pemanfaatan', 'potensi', 'pangan', 'buah', 'fungsional']",19
2020-01-01 00:00:00,"Strategi Pengembangan Ekowisata Berbasis Kerawanan Bencana di Kabupaten Kuningan, Jawa Barat.","['Alikodra, Hadi Sukadi', ' Kusmana, Cecep', ' Setiawan, Yudi', ' Nugraha, Dian']",True,"['strategi', 'jawa', 'barat', 'jawa barat', 'pengembangan', 'strategi pengembangan', 'berbasis', 'kabupaten', 'ekowisata']",23
2020-01-01 00:00:00,"Evaluasi Pengangkutan, Suplementasi Pakan, dan Desain Kontainer untuk Meningkatkan Kesejahteraan Domba selama Transportasi.","['Priyanto, Rudy', ' Jayanegara, Anuraga', ' Manalu, Wasmen', ' Desrial', ' Lendrawati']",True,"['evaluasi', 'domba', 'pakan', 'suplementasi', 'desain', 'meningkatkan', 'transportasi']",19
2020-01-01 00:00:00,Nanofibril Selulosa-Surfaktan Cetyltrimethylammonium Chloride dari Palmityl Alcohol untuk Memperbaiki Sifat Fisis-Mekanis Nanokomposit Polylactic Acid,"['Hambali, Erliza', ' Syamsu, Khaswar', ' Warsiki, Endang', ' Hastati, Dwi Yuni']",True,['sifat'],18
2020-01-01 00:00:00,Kemandirian Usaha Ekonomi Produktif : Kasus Program Kotaku dan Dompet Dhuafa di Provinsi Jawa Barat,"['Hubeis, Aida Vitayala S', ' Muljono, Pudji', ' Purnaningsih, Ninuk', ' Muhtadi']",True,"['jawa', 'barat', 'jawa barat', 'ekonomi', 'usaha', 'provinsi', 'provinsi jawa', 'provinsi jawa barat', 'program']",32
2020-01-01 00:00:00,Pertumbuhan Ekonomi dan Ketimpangan Pembangunan Wilayah di Provinsi Jambi.,"['Firdaus, Muhammad', ' Juanda, Bambang', ' Hakim, Dedi Budiman', ' Iqbal, Muhammad']",True,"['ekonomi', 'wilayah', 'pertumbuhan', 'provinsi', 'jambi', 'ketimpangan', 'pembangunan']",69
2020-01-01 00:00:00,"Keragaman Genetik, Pertumbuhan Tanaman dan Produksi Benih Kacang Bambara (Vigna subterranea (L.) Verde.) pada Musim Tanam Berbeda","['Ilyas, Satriyas', ' Setiawan, Asep', ' AI Hamdi, Muhammad Fauzan Farid']",True,"['tanaman', 'pertumbuhan', 'berbeda', 'keragaman', 'produksi', 'benih', 'kacang', 'vigna', 'genetik', 'tanam', 'keragaman genetik', 'pertumbuhan tanaman']",101
2020-01-01 00:00:00,Layanan Serangga Pada Penyerbukan Jeruk Pamelo (Citrus maxima (Burm.) Merr.),"['Atmowidi, Tri', ' Kahono, Sih', ' Cholis, Muchamad Nur']",True,"['serangga', 'layanan', 'jeruk', 'merr']",19
2020-01-01 00:00:00,Pendekatan Strukturasi Adaptif dalam Komunikasi Inovasi Standar Nasional Indonesia di Kalangan Usaha Mikro Kecil Menengah,"['Lubis, Djuara P', ' Pertamasari, Riko Bintari', ' Riko Bintari Pertamasari', ' Pari, Farida']",True,"['menengah', 'nasional', 'pendekatan', 'indonesia', 'usaha', 'komunikasi', 'mikro', 'inovasi']",19
2020-01-01 00:00:00,Rancang Bangun Sistem Rantai Pasok Produk Olahan Daging Sapi Dengan Menggunakan Teknologi Blockchain,"['Arkeman, Yandra', ' Sugiarto', ' Meidayanti, Karina']",True,"['produk', 'olahan', 'daging', 'sapi', 'daging sapi', 'teknologi', 'sistem', 'rancang', 'bangun', 'rantai', 'pasok', 'rancang bangun', 'rantai pasok']",94
2020-01-01 00:00:00,"Strategi Pengembangan Lahan Budidaya Jagung dan Padi di Wilayah Daratan Kabupaten Sumenep, Madura, Jawa Timur","['Munibah, Khursatul', ' Sudadi, Untung', ' Anam, Khairul']",True,"['strategi', 'jawa', 'pengembangan', 'strategi pengembangan', 'wilayah', 'kabupaten', 'lahan', 'timur', 'jawa timur', 'jagung', 'budidaya', 'padi']",23
2020-01-01 00:00:00,Suplementasi Prill Fat Minyak Sawit terhadap Kecernaan Ransum dan Performa Sapi Perah,"['Retnani, Yuli', ' Despal', ' Riestanti, Lolita Udin']",True,"['sawit', 'sapi', 'suplementasi', 'minyak', 'kecernaan', 'ransum', 'performa', 'perah', 'sapi perah']",48
2020-01-01 00:00:00,Perencanaan Industri Pengolahan Ikan Berbasis Manajemen Risiko di Pelabuhan Perikanan Samudera (PPS) Kutaraja,"['Purwangka, Fis', ' Muninggar, Retno', ' Arif, Muhammad']",True,"['risiko', 'industri', 'pengolahan', 'pelabuhan', 'perikanan', 'pelabuhan perikanan', 'ikan', 'berbasis', 'manajemen', 'samudera', 'perikanan samudera', 'pelabuhan perikanan samudera']",13
2020-01-01 00:00:00,Potensi Antibakteri dan Karakteristik Film Edibel dari Pektin Kulit Durian,"['Kusumaningrum, Harsi D.', ' Suyatma, Nugraha Edhi', ' Ghaffar, Mufti']",True,"['potensi', 'kulit', 'karakteristik', 'antibakteri']",19
2020-01-01 00:00:00,Evolusi Terarah Lipase Geobacillus stearothermophilus T1.2RQ dengan Mutagenesis Acak untuk Meningkatkan Aktivitas Hidrolitik,"['Suwanto, Antonius', ' Rachmania, Nisa', ' Gaol, Maria Dita Febriani Lumban']",True,"['aktivitas', 'meningkatkan']",19
2020-01-01 00:00:00,Prevalensi dan Faktor Risiko Infeksi Cacing Saluran Pencernaan pada Kuda Delman di Kota Bogor,"['Sudarnika, Etih', ' Ridwan, Yusuf', ' Shatyaayyupranathasari, Hadzash Peppyrhanggasidhi']",True,"['kota', 'bogor', 'kota bogor', 'risiko', 'faktor', 'infeksi']",96
2020-01-01 00:00:00,Potensi Antibakteri dari Ekstrak Kapang Tanah Asal Kampus Institut Pertanian Bogor Terhadap Multidrug Resistant Escherichia coli,"['Affif, Usamah', ' Setijanto, Heru', ' Situmorang, Grace Tina Aprilia']",True,"['bogor', 'potensi', 'institut', 'pertanian', 'institut pertanian', 'pertanian bogor', 'institut pertanian bogor', 'coli', 'ekstrak', 'kampus', 'tanah', 'antibakteri']",36
2020-01-01 00:00:00,"Pengaruh Pemberian Ekstrak Daun Kari (Murraya koenigii) terhadap Luas Permukaan Vili Usus Tikus Putih (Rattus norvegicus) yang Diinduksi 7,12-Dimethylbenz(_)anthracene (DMBA).","['Setiyono, Agus', ' Maheshwari, Hera', ' Purnama, Dea Eka']",True,"['ekstrak', 'daun', 'ekstrak daun', 'tikus', 'diinduksi', 'pengaruh', 'putih', 'pemberian', 'pengaruh pemberian']",11
2020-01-01 00:00:00,Penambahan L-Cysteine terhadap Kualitas Semen Cair Anjing dalam Pengencer Tris Kuning Telur,"['Karja, Ni Wayan Kurniani', ' Winarsih, Wiwin', ' Rahmadhanty, Hania']",True,"['cair', 'penambahan', 'kualitas', 'pengencer', 'tris', 'kuning', 'telur', 'semen', 'anjing', 'kualitas semen']",21
2020-01-01 00:00:00,Penilaian Penerapan Kesejahteraan Hewan Pada Kuda (Equus caballus) Delman di Kota Bogor.,"['Sudarnika, Etih', ' Rodwan, Yusuf', ' Arifwal, Fadhil']",True,"['kota', 'bogor', 'kota bogor', 'hewan', 'penerapan']",19
2020-01-01 00:00:00,Isolasi dan Identifikasi Bakteri Salmonella sp. pada Sarang Burung Walet untuk Tujuan Ekspor ke Tiongkok,"['Hidayat, Rahmat', ' Yahya, Arif']",True,"['identifikasi', 'bakteri', 'sp', 'ekspor', 'burung']",19
2020-01-01 00:00:00,Eksplorasi Antibakteri dari Kapang Tanah Institut Pertanian Bogor terhadap Multidrug Resistant Staphylococcus aureus,"['Afiff, Usamah', ' Soehartono, R Harry', ' Amelia, Dewa Ayu Regina']",True,"['bogor', 'institut', 'pertanian', 'institut pertanian', 'pertanian bogor', 'institut pertanian bogor', 'staphylococcus', 'tanah', 'antibakteri']",36
2020-01-01 00:00:00,Uji Toksisitas Akut Infusa Biji Kemiri (Aleurites moluccana) pada Mencit (Mus musculus).,"['Andriyanto', ' Latif, Hadri', ' Nurfadhilah, Elvina']",True,"['uji', 'biji', 'mencit']",64
2020-01-01 00:00:00,Gambaran Resistensi Bakteri Klebsiella sp. Isolat dari Burung Hantu terhadap Beberapa Antibiotik,"['Aflrff, Usarnah', ' Mustika, Aulia Andi', ' Nady, Evelyn']",True,"['isolat', 'bakteri', 'antibiotik', 'sp', 'burung', 'gambaran']",75
2020-01-01 00:00:00,Pemanfaatan Burung Serak Sulawesi (Tyto rosenbergii Schlegel) untuk Mengendalikan Tikus pada Perkebunan Kelapa Sawit di Sulawesi,"['Priyambodo, Swastiko', ' Triwidodo, Hermanu', ' Sahari, Bandung', ' Mulyana, Ade Nendi']",True,"['pemanfaatan', 'tikus', 'kelapa', 'sawit', 'kelapa sawit', 'perkebunan', 'sulawesi', 'burung']",114
2020-01-01 00:00:00,Perbandingan Struktur 3D PfHT pada Sistem Air dan n-Hexane dengan Metode Pendekatan Simulasi Dinamika Molekul,"['Wahyudi, Setyanto Tri', ' Dahlan, Kiagus', ' Safitri, Noni']",True,"['metode', 'air', 'pendekatan', 'struktur', 'dinamika', 'sistem', 'perbandingan']",47
2020-01-01 00:00:00,Penambahan L-Cysteine terhadap Kualitas Semen Cair Anjing dalam Pengencer Tris Kuning Telur,"['Karja, Ni Wayan Kurniani', ' Winarsih, Wiwin', ' Rahmadhanty, Hania']",True,"['cair', 'penambahan', 'kualitas', 'pengencer', 'tris', 'kuning', 'telur', 'semen', 'anjing', 'kualitas semen']",21
2020-01-01 00:00:00,Profil Organ Dalam dan Bobot Karkas Ayam Broiler yang Diberi Jamu Kombinasi Temulawak dan Daun Bangun- Bangun,"['Mustika, Aulia Andi', ' Sutardi, Lina Noviyanti', ' Mendrofa, Lincah Ayu Hartati']",True,"['daun', 'temulawak', 'kombinasi', 'profil', 'ayam', 'broiler', 'ayam broiler', 'bangun']",91
2020-01-01 00:00:00,Efektivitas Sari Buah Jeruk Nipis (Citrus aurantifolia) sebagai Analgesik dan Stimulator Stamina pada Mencit (Mus musculus).,"['Andriyanto', ' Manalu, Wasmen', ' Nugraha, Ilham']",True,"['buah', 'efektivitas', 'sari', 'jeruk', 'mencit']",64
2020-01-01 00:00:00,Cemaran Escherichia coli dalam Minuman Susu yang Dijual di Sekitar Kampus Dramaga dan Cilibende IPB University,"['Pisestyani, Herwin', ' Mayasari, Ni Luh Putu Ika', ' Bangalino, Inke Maria']",True,"['susu', 'coli', 'minuman', 'kampus', 'dramaga', 'cilibende', 'ipb', 'university', 'dramaga cilibende', 'ipb university']",80
2020-01-01 00:00:00,Korelasi Antara Pulsus dan Saturasi Oksigen Tikus Putih (Rattus norvegicus) Galur Sprague-Dawley,"['Maheshwari, Hera', ' Poetri, Okti Nadia', ' Rahmandika, Ilham Maulidandi']",True,"['tikus', 'putih', 'galur']",112
2020-01-01 00:00:00,Gambaran Eritrogram Pada Kucing Terinfeksi Skabies yang Diberi Asam Boswellik (Boswellia serrata).,"['Wientarsih, Ietje', ' Widhyari, Sus Derthi', ' Ramadhan, Muhammad Nabil']",True,"['asam', 'kucing', 'gambaran']",19
2020-01-01 00:00:00,Penggunaan Obat Penunjang Terapi Kasus Calicivirus dan Panleukopenia pada Kucing di Klinik Hewan Starvet Bogor Tahun 2017 dan 2018.,"['Prasetyo, Bayu Febram', ' Madyastuti P, Rini', ' Agung, Nulhakim, Muhammad']",True,"['bogor', 'penggunaan', 'kucing', 'hewan', '2018']",19
2020-01-01 00:00:00,Pertumbuhan dan Produksi Ubijalar (Ipomoea batatas L.) Klon Ase Kapas dengan Berbagai Dosis Pupuk Nitrogen,"['Suwarto', ' Sugiyanta', ' Muwahidah, Ummu']",True,"['pertumbuhan', 'produksi', 'pupuk']",19
2020-01-01 00:00:00,"Kesadaran Kesejahteraan Hewan Mahasiswa Universiti Tunku Abdul Rahman di Kampus Sungai Long, Selangor, Malaysia","['Satrija, Fadjar', ' Murtini, Sri', ' Chyi, Lee Kae']",True,"['mahasiswa', 'kampus', 'hewan', 'sungai']",19
2020-01-01 00:00:00,Pemeriksaan Kualitas Susu Asal Kedai Susu di Kawasan Permukiman Mahasiswa IPB Dramaga dan Cilibende,"['Sudarwanto, Mirnawati B', ' Soviana, Susi', ' Maharani']",True,"['susu', 'mahasiswa', 'dramaga', 'cilibende', 'ipb', 'dramaga cilibende', 'kualitas', 'kawasan', 'kedai', 'permukiman']",80
2020-01-01 00:00:00,Potensi Ekstrak Air Daun Katuk (Sauropus androgynus L. Merr) sebagai Larvasida terhadap Nyamuk Culex quinquefasciatus Say,"['Soviana, Susi', ' Suprayogi, Agik', ' Rachmasari, Reza']",True,"['potensi', 'air', 'ekstrak', 'daun', 'merr', 'nyamuk']",53
2020-01-01 00:00:00,Keberadaan Salmonella sp. pada Susu Olahan Asal Kedai Susu di Sekitar Permukiman Mahasiswa Institut Pertanian Bogor,"['Sudarwanto, Mirnawati B', ' Soviana, Susi', ' Annisa, Ulfa Apriliana']",True,"['susu', 'bogor', 'mahasiswa', 'institut', 'pertanian', 'institut pertanian', 'pertanian bogor', 'institut pertanian bogor', 'olahan', 'sp', 'kedai', 'permukiman']",36
2020-01-01 00:00:00,Efikasi Obat Berbahan Aktif Sarolaner terhadap Caplak Rhipicephalus sanguineus (Arachnida: Ixodidae) yang Menginfestasi Anjing.,"['Soviana, Susi', ' Nurhidayat', ' Evangelista, Stevani Virda']",True,"['aktif', 'anjing', 'berbahan']",19
2020-01-01 00:00:00,"Prevalence of Gastrointestinal Nematode Infection of Dogs in West Lore Subdistrict of Poso Regency, Central Sulawesi","['Satrija, Fadjar', ' Setiadi, Mohamad Agus', ' Khay, Pang Sze']",True,"['in', 'of', 'sulawesi']",24
2020-01-01 00:00:00,Uji Kepekaan Antibiotik Terhadap Staphylococcus Koagulase Negatif (CoNS) Swab Kloaka Burung Hantu Asal Depok,"['Afiff, Usamah', ' Mustika, Aulia Andi', ' Wijaya, Michella Hoseana']",True,"['staphylococcus', 'uji', 'antibiotik', 'burung']",98
2020-01-01 00:00:00,"Keragaman Genetik, Pertumbuhan Tanaman dan Produksi Benih Kacang Bambara (Vigna subterranea (L.) Verdc.) pada Musim Tanam Berbeda","['Setiawan, Asep', ' Qadir, Abdul', ' Farid A, Muhammad Fauzan']",True,"['tanaman', 'pertumbuhan', 'berbeda', 'keragaman', 'produksi', 'benih', 'kacang', 'vigna', 'genetik', 'tanam', 'keragaman genetik', 'pertumbuhan tanaman']",101
2020-01-01 00:00:00,"Peran Pengetahuan Kehidupan Berkeluarga, Kecerdasan Emosional, dan Religiusitas terhadap Kesiapan Menikah","['Latifah, Melly', ' Krisnatuti, Diah', ' Ningrum, Danik Nur Fitria']",True,"['peran', 'pengetahuan']",19
2020-01-01 00:00:00,Evaluasi Ekstrak Tanin Akasia (Acacia mangium) sebagai Aditif Pakan Penghambat Bakteri Patogen dan Parasit Nematoda (Kajian In Vitro dan Meta-analisis),"['Jayanegara, Anuraga', ' Laconi, Erika Budiarti', ' Sinaga, Desi Maria']",True,"['analisis', 'evaluasi', 'kajian', 'ekstrak', 'in', 'vitro', 'in vitro', 'pakan', 'bakteri']",19
2020-01-01 00:00:00,Kearifan Lokal dalam Pengelolaan Lahan Sawah di Kampung Adat Urug Kabupaten Bogor,"['Mulatsih, Sri', ' Karlinasari, Lina', ' Setyawan, Hendra']",True,"['bogor', 'pengelolaan', 'kabupaten', 'kabupaten bogor', 'lahan', 'sawah', 'lokal', 'kampung']",73
2020-01-01 00:00:00,Keberagaman Bambu Marga Schizostachyum Nees di Jawa,"['Chikmawati, Tatik', ' Hartana, Alex', ' Rifai, Mien Achmad', ' Al Muzakki, Furqon']",True,['jawa'],54
