issued_date,title,authors,tanggal_valid,subject,cluster
,"Keanekaragaman dan Ekologi Begonia di Perkebunan Teh Nirmala, Taman Nasional Gunung Halimun Salak","['Chikmawati, Tatik', ' Sulistijorini', ' Tumangger, Nova Hilery']",False,"['taman', 'nasional', 'gunung', 'taman nasional', 'nasional gunung', 'taman nasional gunung', 'teh', 'salak', 'perkebunan']",62
,Sintesis Nanosilika dari Daun Bambu Apus (Gigantochloa apus) dengan Variasi Suhu Proses Hidrotermal,"['Irzaman', ' Kurniati, Mersi', ' Maesaroh']",False,"['daun', 'sintesis', 'proses', 'suhu', 'variasi']",19
,Analisis dan Arahan Pengembangan Ruang Terbuka Hijau di Kota Depok,"['Ardiansyah, Muhammad', ' Gunawan, Andi', ' Aji, Gunarso Primada Aji']",False,"['analisis', 'kota', 'pengembangan', 'ruang', 'terbuka', 'hijau', 'ruang terbuka', 'terbuka hijau', 'ruang terbuka hijau']",26
,Analisis Pengaruh Inklusi Keuangan terhadap Ketimpangan Pendapatan dan Pengangguran Berdasarkan Tingkat Pendapatan di Negara G-20.,"['Nuryartono, R Nunung', ' Retno, Dwi Febby Multi']",False,"['analisis', 'berdasarkan', 'keuangan', 'pendapatan', 'pengaruh', 'analisis pengaruh', 'tingkat', 'negara', 'ketimpangan']",71
,Analisis Pengaruh Inklusi Keuangan terhadap Pertumbuhan Ekonomi Berdasarkan Tingkat Pendapatan Negara di Asia,"['Nuryartono, R Nunung', ' Nurhayati, Tika']",False,"['analisis', 'ekonomi', 'berdasarkan', 'pertumbuhan', 'keuangan', 'pendapatan', 'pengaruh', 'analisis pengaruh', 'tingkat', 'negara']",71
,Perubahan Fisiologis dan Metabolit Benih Bawang Putih (Allium sativum L.) Varietas Lumbu Hijau dan Lumbu Kuning pada Penyimpanan Suhu Rendah,"['Purwanto, Aris Yohanes', ' Sobir', ' Nurmalia']",False,"['hijau', 'metabolit', 'perubahan', 'benih', 'bawang', 'putih', 'kuning', 'suhu', 'penyimpanan', 'varietas']",19
,Potensi dan Pemanfaatan Aren (Arenga pinnata (Wurmb) Merr.) Berbasis Pengetahuan Lokal di Desa Puspo Kabupaten Purworejo,"['Zuhud, Ervizal AM', ' Hidayati, Syafitri', ' Wijayanti, Henning Ilmi']",False,"['pemanfaatan', 'potensi', 'berbasis', 'kabupaten', 'desa', 'lokal', 'pengetahuan', 'merr']",19
,"Analisis Konflik Orangutan Tapanuli (Pongo tapanuliensis) dan Persepsi Masyarakat di Empat Desa Kecamatan Sipirok, Sumatera Utara","['Putro, Haryanto R', ' Kuswanda, Wanda', ' Yullyyanto, Dona Rendra Maulidini Praja']",False,"['analisis', 'masyarakat', 'desa', 'kecamatan', 'sumatera', 'utara', 'sumatera utara', 'persepsi']",19
,Analisis Penciptaan Nilai untuk Seva.id Berbasis Brand Consideration Metrics,"['Nurhayati, Popong', ' Muhibuddin, Fuad Wahdan', ' Patty, Maria Jacklyn Brilyani Putri']",False,"['analisis', 'nilai', 'berbasis']",19
,"Preferensi Pakan Orangutan Kalimantan (Pongo pygmaeus wurmbii) di Suaka Margasatwa Lamandau, Kalimantan Tengah","['Kartono, Agus Priyono', ' Rahman, Dede Aulia', ' Mardiastuti, Ani', ' Widiani, Elyna']",False,"['preferensi', 'pakan', 'kalimantan']",19
,"Strategi Peningkatan Penerimaan Daerah Dari Retribusi Pasar Tradisional Di Kabupaten Nagan Raya, Aceh","['Harianto', ' Sarma, Ma mun', ' Larasati, Jehan']",False,"['aceh', 'strategi', 'kabupaten', 'peningkatan', 'raya', 'tradisional', 'strategi peningkatan', 'pasar', 'daerah']",19
,Strategi Peningkatan Daya Saing Industri Karet Berkelanjutan Melalui Pendekatan Rantai Pasok di Provinsi Jambi,"['Siregar, Hermanto', ' Harianto, Harianto', ' Reda Susila, I Wayan', ' Machmud, Musdhalifah']",False,"['strategi', 'industri', 'daya', 'pendekatan', 'provinsi', 'peningkatan', 'berkelanjutan', 'jambi', 'strategi peningkatan', 'saing', 'daya saing', 'rantai', 'pasok', 'rantai pasok']",19
, Improve : Aplikasi Untuk Membantu Pengguna Smartphone Dalam Surfing Informasi-Informasi Pada Buku Nonfiksi,"['Nurhayati, Popong', ' Muhibuddin, Fuad Wahdan', ' Rahman, Mohamad']",False,"['aplikasi', 'pengguna', 'informasi']",2
,"Inventarisasi Ektosimbion pada Rajungan Portunus pelagicus (Linnaeus, 1758) dari Kalimantan Barat, Lampung Timur, dan Jawa Tengah.","['Wardiatno, Yusli', ' Zairion', ' Saraswati, Niken']",False,"['jawa', 'barat', 'kalimantan', 'timur', 'lampung']",7
,Aklimatisasi pada Tanaman Lamtoro (Leucaena leucocephala) CY. Tarramba Pasca Inadiasi Sinar Gamma dan Sifat Tumbuh yang Berbeda,"['Dewi MHK, Panca', ' Mutia, Rita', ' Zulastri, Resi']",False,"['tanaman', 'berbeda', 'sifat', 'gamma', 'pasca', 'sinar', 'sinar gamma']",49
,"Hubungan Aktivitas Fisik, Pengetahuan Gizi, Stres, Konsumsi Kafein, Kualitas Tidur dengan Premenstrual Syndrome pada Mahasiswa","['Tanziha, Ikeu', ' Junianingtiyas, Intan']",False,"['mahasiswa', 'aktivitas', 'hubungan', 'gizi', 'stres', 'konsumsi', 'kualitas', 'pengetahuan', 'fisik']",19
,Karakteristik dan Pengembangan Teknik Pengolahan Daging Ayam sebagai Pangan Fungsional Potensial,"['Suryati, Tuti', ' Apriantini, Astari', ' Asnawi, Sihabudin']",False,"['pengembangan', 'pengolahan', 'teknik', 'pangan', 'karakteristik', 'daging', 'ayam', 'fungsional']",19
,Penapisan dan Produksi Enzim Kitinase dari Bakteri Rhizosfer Tanaman Bawang Merah (Allium cepa L.).,"['Mubarik, Nisa Rachmania', ' Balqis, Fitri', ' Astuti, Rika Indri']",False,"['tanaman', 'enzim', 'produksi', 'bakteri', 'bawang', 'merah', 'bawang merah']",19
,Evaluasi Pemberian Kayu Apu (Pistia Stratiotes L.) dalam Pakan Terhadap Persentase Organ Dalam dan Saluran Pencernaan Itik Hibrida,"['Hermana, Widya', ' Sumiati', ' Pramesty, Binda Octa Rosa']",False,"['evaluasi', 'pakan', 'kayu', 'pemberian']",108
,Suplemen Jus Daun Afrika (Vernonia amygdalina) dalam Air Minum terhadap Komposisi Kimia Telur Puyuh (Coturnix coturnix japonica),"['Suci, Dwi Margi', ' Wulandari, Zakiah', ' Hasbullah, Innaka']",False,"['air', 'daun', 'komposisi', 'minum', 'telur', 'kimia']",19
,Keawetan dan Sifat Finishing Kayu Jabon Merah Terimpregnasi Bertingkat Senyawa Boron dan Asam Sitrat serta Pemanasan,"['Priadi, Trisna', ' Putra, Guruh Sukarno']",False,"['senyawa', 'asam', 'kayu', 'merah', 'sifat']",18
,Efektivitas Pemberian Tanin Komersial pada Sapi Perah yang diberi Pakan Silase terhadap Produksi dan Kualitas Susu,"['Permana, Idat Galih', ' Jayanegara, Anuraga', ' Atikha, Salma Nur']",False,"['susu', 'produksi', 'pakan', 'sapi', 'kualitas', 'perah', 'sapi perah', 'efektivitas', 'pemberian']",109
,Respon Varietas Jagung dan Kedelai terhadap Berbagai Pola Tanam pada Budidaya Jenuh Air,"['Ghulamahdi, Munif', ' Suwarno, Willy Bayuardi', ' Melati, Maya', ' Sari, Siti Hapita']",False,"['air', 'respon', 'pola', 'jagung', 'kedelai', 'tanam', 'budidaya', 'jenuh', 'varietas']",19
,Pengaruh Motivasi Terhadap Penyelesaian Tugas Akhir Mahasiswa Pada Situasi Pandemi Covid-19,"['Rahmawati, Siti', ' Kartika, Lindawati', ' Awali, Alisa Balqis']",False,"['mahasiswa', 'pengaruh', 'pandemi', 'covid', '19', 'pandemi covid', 'covid 19', 'pandemi covid 19']",45
,Pengaruh Corporate Governance dan Behavioral Factors terhadap Keputusan Investasi Saham di Pasar Modal Indonesia,"['Ermawati, Wita Juwita', ' Misra, Laila']",False,"['indonesia', 'keputusan', 'pengaruh', 'modal', 'saham', 'pasar']",19
,Pengaruh Penambahan Minyak Nabati dalam Ransum Sapi Perah terhadap Fermentabilitas Rumen dan Kecernaan In Vitro,"['Despal', ' Permana, Idat Galih', ' Irmadani, Dwi']",False,"['in', 'pengaruh', 'vitro', 'penambahan', 'in vitro', 'sapi', 'pengaruh penambahan', 'minyak', 'kecernaan', 'ransum', 'perah', 'sapi perah']",48
,Dampak Pendayagunaan Zakat terhadap Kemiskinan dan Kesenjangan Mustahik (Studi Kasus: BAZNAS Kota Jakarta Timur).,"['Beik, Irfan Syauqi', ' Hasanah, Qoriatul', ' Indrawati, Dwi Mulyani']",False,"['kota', 'dampak', 'studi', 'jakarta', 'kemiskinan', 'timur']",19
,"Hubungan antara Ukuran Genom dan Karakter Agronomi, Morfologi, Fisiologi dengan Produksi pada Mutan Putatif Tebu Hasil Induksi Kolkisin","['Suhesti, Sri', ' Trikoesoemaningtyas', ' Yuniyati, Nurya']",False,"['hubungan', 'produksi', 'hasil', 'karakter']",19
,Sintesis Zeolit dari Limbah Aluminium sebagai Adsorben Zat Warna Biru Metilena,"['Abidin, Zaenal', ' Trivadila', ' Yuska, Yessika Rahmadina']",False,"['sintesis', 'zat', 'warna', 'limbah']",86
,Pengembangan In House Taq DNA Polimerase Rekombinan Berbasis Gen Sintetik dan Aplikasinya,"['Suryani', ' Saepuloh, Uus', ' Yuliana']",False,"['pengembangan', 'berbasis', 'in', 'gen', 'dna']",19
,Prediksi Adverse Drug Reactions Menggunakan Multilabel Linear Discriminant Analysis dan Multi-label Learning,"['Kusuma, Wisnu Ananta', ' Wijaya, Sony Hartono', ' Dinilhak, Afdhal']",False,"['analysis', 'prediksi']",111
,Efektivitas Pelaksanaan Pengadaan Barang/Jasa Secara Elektronik (e-Procurement) di PT Sarana Multi Infrastruktur (Persero),"['Maarif, M. Syamsul', ' Zulbainarni, Nimmi', ' Danantyo, Ariesta']",False,"['pt', 'efektivitas']",19
,Strategi Pengembangan Perdesaan Berbasis Pariwisata Di Kabupaten Bogor,"['Juanda, Bambang', ' Mulatsih, Sri', ' Rustiadi, Ernan', ' Aldrianto, Edwin']",False,"['bogor', 'strategi', 'pengembangan', 'strategi pengembangan', 'berbasis', 'kabupaten', 'kabupaten bogor']",23
,Status Fitohormon Beberapa Genotipe Kelapa Sawit (Elaeis guineensis Jacq.) dan Korelasinya dengan Pembentukan Kalus In Vitro,"['Dinarti, Diny', ' Sudarsono, Sudarsono', ' Simamora, Arfan Nazhri']",False,"['in', 'status', 'vitro', 'in vitro', 'kelapa', 'sawit', 'kelapa sawit', 'elaeis', 'guineensis', 'jacq', 'sawit elaeis', 'elaeis guineensis', 'guineensis jacq', 'kelapa sawit elaeis', 'sawit elaeis guineensis', 'elaeis guineensis jacq', 'genotipe']",50
,"Strategi Peningkatan Pembiayaan Produk Durable Goods Pada PT.Adira Dinamika Multifinance,Tbk","['Fahmi, Idqan', ' Maulana, Agus', ' Widyastuti, Retno Sri']",False,"['strategi', 'produk', 'dinamika', 'peningkatan', 'pt', 'strategi peningkatan', 'pembiayaan']",19
,Strategi Pengembangan Sumber Daya Manusia Untuk Meningkatkan Kinerja Karyawan di PT. Persada.,"['Maarif, M Syamsul', ' Amanah, Siti', ' Mayangsari, Puspita']",False,"['strategi', 'daya', 'pengembangan', 'strategi pengembangan', 'kinerja', 'pt', 'sumber', 'meningkatkan']",23
,"Pengaruh Perceived Quality, Brand Image dan Customer Satisfaction terhadap Customer Loyalty Sosis Farmhouse di Daerah Jabodetabek","['Yuliati, Lilik Noor', ' Kirbrandoko, Kirbrandoko', ' Rahayu, Entus']",False,"['pengaruh', 'quality', 'daerah', 'jabodetabek']",19
,Analisis Faktor yang Memengaruhi Kepuasan Konsumen Pengguna Aplikasi ECommerce Pertanian,"['Najib, Mukhamad', ' Kirbrandoko', ' Nusifera, Alfa Nursyamiza']",False,"['analisis', 'aplikasi', 'faktor', 'memengaruhi', 'pertanian', 'analisis faktor', 'faktor memengaruhi', 'konsumen', 'kepuasan', 'pengguna']",100
,Valuasi dan Prospek Pengembangan Bisnis Wisata Budaya Istano Basa Pagaruyung,"['Zulbainarni, Nimmi', ' Jahroh, Siti', ' Hukmi, Fadhila']",False,"['wisata', 'pengembangan', 'bisnis']",72
,Analisis Kepuasan Kinerja Pembiayaan Fasilitas Likuiditas Pembiayaan Perumahan (Studi Kasus : Badan Layanan Umum Pusat Pengelolaan Dana Pembiayaan Perumahan),"['Simanjuntak, Megawati', ' Yuliati, Lilik Noor', ' Adhityo, Bambang']",False,"['analisis', 'pusat', 'pengelolaan', 'studi', 'kinerja', 'kepuasan', 'layanan', 'pembiayaan', 'perumahan']",19
,Analisis Struktur Modal dan Implikasinya Terhadap Strategi Pembiayaan (Studi Kasus PT XYZ),"['Achsani, Noer Azam', ' Sasongko, Hendro', ' Saputra, Ramadhoni Tiar']",False,"['analisis', 'strategi', 'studi', 'struktur', 'modal', 'pt', 'pembiayaan', 'xyz', 'pt xyz']",102
,Analisis Kualitas Layanan Aplikasi Online Kartu Kredit BRI menggunakan Metode Servqual,"['Daryanto, Arief', ' Sanim, Bunasor', ' Putra, Insan']",False,"['analisis', 'metode', 'aplikasi', 'online', 'kualitas', 'layanan']",19
,Analisis Pengaruh Eksternal Dan Internal terhadap Non- Performing Loan Bank XYZ,"['Siregar, Hermanto', ' Ahmad Maulana, Tb Nur', ' Setiawan, Mikhael Wisnu']",False,"['analisis', 'pengaruh', 'analisis pengaruh', 'non', 'xyz']",19
,Analisis Strategi Bersaing Bisnis Perumahan (Studi Kasus Perumahan Royale Sawangan),"['Simanjuntak, Megawati', ' Yuliati, Lilik Noor', ' Tjahjono, Hendro']",False,"['analisis', 'strategi', 'studi', 'bisnis', 'perumahan']",19
,Analisis Pengaruh Brand Awareness dan Bauran Pemasaran terhadap Keputusan Pembelian Mobil Mitsubishi Xpander,"['Sumarwan, Ujang', ' Santoso, Bagus', ' Gumilar, Bagus Randhyarta']",False,"['analisis', 'pemasaran', 'keputusan', 'pembelian', 'keputusan pembelian', 'pengaruh', 'analisis pengaruh']",19
,Perbaikan Proses Bisnis PT. SGP dengan Metode Model-based and Integrated Process Improvement (MIPI),"['Jahroh, Siti', ' Djohar, Setiadi', ' Iqbal, Muhamad']",False,"['metode', 'model', 'proses', 'pt', 'and', 'bisnis', 'perbaikan', 'based']",113
,Perbaikan Proses Bisnis PT. SGP dengan Metode Model-based and Integrated Process Improvement (MIPI),"['Jahroh, Siti', ' Djohar, Setiadi', ' Iqbal, Muhamad']",False,"['metode', 'model', 'proses', 'pt', 'and', 'bisnis', 'perbaikan', 'based']",113
,Potensi Bakteri Filosfer Asal Tanaman Kubis (Brassica oleracea var. capitata) untuk Mengendalikan Penyakit Busuk Hitam (Xanthomonas campestris pv. campestris).,"['Nawangsih, Abdjad Asih', ' Sari, Mellynda Septiana']",False,"['tanaman', 'potensi', 'var', 'bakteri', 'hitam', 'penyakit']",19
,Pengembangan Sistem Informasi Ketelusuran Pada Rantai Pasok Beras,"['Seminar, Kudang Boro', ' Sutrisno', ' Sugiyanta', ' Purwandoko, Pradeka Brilyan']",False,"['pengembangan', 'beras', 'sistem', 'rantai', 'pasok', 'rantai pasok', 'informasi', 'sistem informasi']",2
,"Efektivitas Program Pelatihan Manajemen Perusahaan Bagi Pelaku Usaha Mikro, Kecil, Dan Menengah Mitra Yayasan Dharma Bhakti Astra","['Maarif, Syamsul', ' Kuswanto, Sadikin', ' Ananda, Rizky Surya']",False,"['menengah', 'perusahaan', 'usaha', 'program', 'manajemen', 'mikro', 'efektivitas']",19
,Analisis Kualitas Laba (Earnings Quality) Perbankan Syariah di Indonesia,"['Hartoyo, Hartoyo', ' Saptono, Imam Teguh', ' Adimulya, Riko']",False,"['analisis', 'indonesia', 'kualitas', 'quality', 'syariah']",19
,Analisis Tingkat Maturitas Manajemen Risiko di IPB University,"['Priyarsono, D S', ' Sumarti, Titik', ' Simanjuntak, Ryandi']",False,"['analisis', 'risiko', 'tingkat', 'ipb', 'university', 'ipb university', 'manajemen']",106
,Pemanfaatan Tetes Tebu (Molasses) dan Limbah Cair Tahu sebagai Substrat untuk Produksi Manitol oleh Lactobacillus plantarum AYN4.32,"['Meryandini, Anja', ' Sunarti, Titi Candra', ' Yunus, Haedir']",False,"['pemanfaatan', 'cair', 'produksi', 'limbah']",19
,GAMBARAN HISTOPATOLOGI GINJAL TIKUS PUTIH YANG DIINDUKSI ETILEN GLIKOL DAN DIBERI EKSTRAK DAUN ALPUKAT DAN KUMIS KUCING,"['Harlina, Eva', ' Purwono, Rini Madyastuti', ' Putri, Sari Maharani']",False,"['ekstrak', 'daun', 'ekstrak daun', 'tikus', 'diinduksi', 'putih', 'kucing', 'gambaran']",11
,An Exploration of Entrepreneurial Strategy in A Resource-Constrained Region: A Case Study of Cocoa Bean-To-Bar Business Venture in Aceh,"['Arkeman, Yandra', ' Anggraeni, Elisa', ' Sulaiman, M. Ikhsan', ' Annisa, Yulia']",False,"['aceh', 'to', 'in', 'of']",61
,Model Pertumbuhan Penduduk Kota Bogor dengan Pendekatan Stokastik,"['Sumarno, Hadi', ' Siswandi', ' Sakinah, Nina']",False,"['kota', 'bogor', 'kota bogor', 'pendekatan', 'model', 'pertumbuhan']",19
,Microbiological Quality of Flavoured Milk Sold by Street Vendors in IPB University Dramaga Campus Based on Total Microorganisms,"['Pisestyani, Herwin', ' Purwantara, Bambang', ' Jagannathan, Yuliesa Jane']",False,"['in', 'dramaga', 'ipb', 'university', 'ipb university', 'of', 'total', 'quality', 'on', 'based']",106
,"Fermentabilitas dan Kecernaan Ransum Sapi Perah Mengandung Kedelai Terproteksi Autoclave, NFC Jagung, dan Suplementasi Sulfur","['Permana, Idat Galih', ' Despal', ' Pambudi, Fajar Rezki']",False,"['sapi', 'suplementasi', 'kecernaan', 'ransum', 'perah', 'sapi perah', 'mengandung', 'jagung', 'kedelai']",48
,Studi literatur: peran madu dalam menjaga kesehatan dan terapi penyembuhan penyakit paru-paru,"['Apriantini, Astari', ' Endrawati, Yuni Cahya', ' Pitriah, Yusti']",False,"['studi', 'peran', 'kesehatan', 'literatur', 'penyakit']",19
,"Evaluasi karakter morfologi dan analisis variasi genetik mimi (Limulidae) di Demak, Madura, dan Balikpapan berdasarkan penanda Random Amplified Polymorphic DNA (RAPD).","['Wardiatno, Yusli', ' Madduppa, Hawis H', ' Aini, Naila Khuril']",False,"['analisis', 'evaluasi', 'berdasarkan', 'variasi', 'genetik', 'dna', 'karakter']",19
,"Total Fenolik, Flavonoid, dan Aktivitas Inhibisi Enzim _- Glukosidase Ekstrak dan Fraksi Ekstrak Daun Afrika (Vernonia amygdalina Del.)","['Artika, I Made', ' Nurcholis, Waras', ' Prastika, Yurike Kurnila']",False,"['ekstrak', 'daun', 'ekstrak daun', 'aktivitas', 'enzim', 'total']",53
,Penambatan Molekuler Senyawa Aktif Daun Kelor (Moringa oleifera L.) terhadap Aktivitas Bakteri Penyebab Jerawat,"['Falah, Syamsul', ' Ambarsari, Laksmi', ' Aqilah, Rifany Fairuz']",False,"['senyawa', 'aktif', 'daun', 'aktivitas', 'bakteri', 'kelor']",22
,Model Regresi Terboboti Geografis Temporal Campuran Kekar untuk Memodelkan Persentase Penduduk Miskin di Pulau Jawa tahun 2012-2018.,"['Djuraidah, Anik', ' Indahwati', ' Asianingrum, Al Hujjah']",False,"['jawa', 'model', 'regresi', '2018', 'pulau', 'pulau jawa']",110
,Potensi penghambatan enzim asetilkolinesterase oleh ekstrak air jintan hitam (Nigella Sativa L.) sebagai anti-Alzheimer,"['Sulistiyani', ' Andrianto, Dimas', ' Fajarwati, Desi']",False,"['potensi', 'air', 'ekstrak', 'enzim', 'anti', 'hitam', 'sativa']",19
,Aktivitas Enzim Transaminase dan Gambaran Histopatologi Hati Tikus yang Diinduksi DMBA dengan Pemberian Ekstrak Temulawak (Curcuma xanthorrhiza).,"['Falah, Syamsul', ' Hasan, Akhmad Endang Zainal', ' Handharyani, Ekowati', ' Dwicesaria, Maheswari Alfira']",False,"['curcuma', 'ekstrak', 'aktivitas', 'temulawak', 'tikus', 'diinduksi', 'enzim', 'pemberian', 'xanthorrhiza', 'temulawak curcuma', 'curcuma xanthorrhiza', 'gambaran']",93
,Penilaian Tata Kelola dan Manajemen Layanan Teknologi Informasi Dengan COBIT 2019 Dan ITIL 4.,"['Nurhadryani, Yani', ' Sukoco, Heru', ' Nachrowi, Erika']",False,"['teknologi', 'manajemen', 'layanan', 'informasi']",2
,Pemodelan Long Short Term Memory (LSTM) untuk Prakiraan Penjualan Berdasarkan Basis Data Penjualan Retail pada Kontrol Persediaan.,"['Buono, Agus', ' Annisa', ' Aju, Charmiyanti Nurkentjana']",False,"['pemodelan', 'berdasarkan', 'data']",19
,Analisis Keberlanjutan Pengelolaan Kampung Budaya Sindang Barang Kecamatan Tamansari Kabupaten Bogor.,"['Buitenzorgy, Meilanie', ' Sari, Dina Lianita', ' Bayani, Hashifah Dzati']",False,"['analisis', 'bogor', 'pengelolaan', 'kabupaten', 'kabupaten bogor', 'keberlanjutan', 'kecamatan', 'kampung']",73
,"Dampak Sosial,Ekonomi dan Lingkungan Pelarangan Penggunaan Kantong Plastik di Kota Bogor","['Ismail, Ahyar', ' Pramudita, Danang', ' Rachmatiyah, Nur']",False,"['kota', 'bogor', 'kota bogor', 'penggunaan', 'ekonomi', 'dampak', 'sosial', 'lingkungan']",19
,Pengaruh Kelekatan Orang Tua danTeman Sebaya serta Tingkat Religiusitas Remaja terhadap Karakter Remaja Muslim Perkotaan,"['Alfiasari', ' Anggraini, Rista Damayanti']",False,"['pengaruh', 'remaja', 'tingkat', 'karakter']",19
,Prediksi Kandungan Kimia Utama Oleoresin Lada Putih (Piper nigrum) Menggunakan SCiO Portable NIR Spectrometer,"['Budiastra, I Wayan', ' Alfarisi, Mochamad Bimo']",False,"['putih', 'piper', 'kandungan', 'kimia', 'prediksi']",19
,Analisis Sinyal Sub Bottom Profiler Untuk Penentuan Parameter Uji Penetrasi Dasar Perairan.,"['Manik, Henry M.', ' Brodjonegoro, Irsan Soemantri', ' Andriadi, Henry']",False,"['perairan', 'analisis', 'dasar', 'uji', 'penentuan']",19
,Pengaruh Pemberian Ekstrak dan Minyak Atsiri Rimpang Temulawak (Curcuma xanthorrhiza) terhadap Fungsi Ginjal Tikus Sprague Dawley yang Diinduksi Kanker Payudara.,"['Hasan, Akhmad Endang Zainal', ' Handharyani, Ekowati', ' Silviana']",False,"['curcuma', 'ekstrak', 'temulawak', 'tikus', 'diinduksi', 'pengaruh', 'fungsi', 'minyak', 'pemberian', 'pengaruh pemberian', 'xanthorrhiza', 'temulawak curcuma', 'curcuma xanthorrhiza', 'atsiri', 'minyak atsiri']",93
,Keragaman Jenis dan Parameter Dinamika Populasi Udang Mantis di Perairan Selatan Madur,"['Zairion', ' Wardiatno, Yusli', ' Ekalaturrahmah, Yenni Arista Cipta']",False,"['populasi', 'perairan', 'selatan', 'keragaman', 'dinamika', 'udang', 'jenis']",19
,"Analisis Stakeholder Destinasi Wisata Alam Situ Gunung Taman Nasional Gunung Gede Pangrango, Jawa Barat","['Basuni, Sambas', ' Roziki, Feril Fizar']",False,"['analisis', 'jawa', 'barat', 'jawa barat', 'wisata', 'taman', 'nasional', 'gunung', 'taman nasional', 'nasional gunung', 'taman nasional gunung', 'alam']",62
,"Penerapan Model Streeter-Phelps dalam Penentuan Sebaran Oksigen Terlarut di Sungai Cihideung, Bogor","['Saptomo, Satyanto Krido', ' Saputra, Zuhal Yoga']",False,"['bogor', 'model', 'sungai', 'penerapan', 'penentuan', 'sebaran']",19
,Konstruksi Tanah Dasar (Subgrade) Jalan Tol Jakarta-Cikampek II Selatan Zona 1 Sta 47+000   47 + 800,"['Sapei, Asep', ' Putra, Heriansyah', ' Pradanai, Yogi Priyo']",False,"['dasar', 'jakarta', 'konstruksi', 'selatan', 'tanah', 'jalan']",19
,Perencanaan Sumur Resapan untuk Konservasi Air Tanah dan Pengurangan Limpasan di Perumahan Dramaga Cantik 2 Bogor.,"['Waspodo, Roh Santoso Budi', ' Pandjaitan, Nora H.', ' Ikhsan, Muhammad Ariq']",False,"['bogor', 'air', 'dramaga', 'tanah', 'perumahan']",19
,Perencanaan Prasarana Permukiman Kumuh di Kelurahan Paledang Kecamatan Bogor Tengah,"['Purwanto, Moh. Yanuar Jarwadi', ' Rijadi, Sonny', ' Yuliani, Bella']",False,"['bogor', 'kecamatan', 'permukiman']",115
,Kaji Ulang Bangunan Gorong-Gorong pada Jalan Tol.,"['Prastowo', ' Gunawan, Rafi Raihan']",False,['jalan'],19
,Desain ecodrain apartemen di Jasmine Park Dramaga.,"['Prastowo', ' Gorat, Jul Arfa']",False,"['dramaga', 'desain']",43
,Analisis Kebutuhan dan Ketersediaan Air Bersih di Kota Depok.,"['Waspodo, Roh Santoso Budi', ' Arif, Chusnul', ' Sulistiono, Muhammad Nurkhalid Hassan']",False,"['analisis', 'kota', 'air']",19
,Inovasi Metode Lean startup dalam Mengembangkan Bisnis Pertanian Digital (Studi Kasus: Startup Agree).,"['Burhanuddin, Burhanuddin', ' Putri, Alya Khofifah']",False,"['metode', 'studi', 'pertanian', 'bisnis', 'inovasi', 'digital']",19
,Motivasi Sukarelawan Sains Warga (Citizen Science) dalam Pemantauan Burung Air dan Habitatnya (Studi Kasus Kegiatan Asian Waterbird Census Indonesia),"['Mardiastuti, Ani', ' Kusrini, Mirza Dikari', ' Gumilang, Ragil Satriyo']",False,"['air', 'kegiatan', 'studi', 'indonesia', 'burung']",19
,Perbaikan Sifat Kimia Tanah Gambut Dengan Aplikasi Fly Ash Dan Pengaruhnya Terhadap Tanaman Sorgum (Sorghum bicolor L. Moench),"['Anwar, Syaiful', ' Nadalia, Desi', ' Nuriah, Ai Rian Hardianti']",False,"['tanaman', 'aplikasi', 'tanah', 'gambut', 'pengaruhnya', 'sifat', 'perbaikan', 'kimia']",99
,Pemodelan Statistical Downscaling dengan Regresi Kernel Ridge untuk Prediksi Curah Hujan di Jawa Barat,"['Wigena, Aji Hamim', ' Djuraidah, Anik', ' Ihwal, Muhammad']",False,"['jawa', 'barat', 'jawa barat', 'pemodelan', 'regresi', 'prediksi']",7
,Konstruksi Tanah Dasar (Subgrade) Jalan Tol Jakarta-Cikampek II Selatan Zona 1 Sta 47+000   47 + 800,"['Sapei, Asep', ' Putra, Heriansyah', ' Pradanai, Yogi Priyo']",False,"['dasar', 'jakarta', 'konstruksi', 'selatan', 'tanah', 'jalan']",19
,Studi Literatur Penambahan Bahan Pengganti Antibiotic Growth Promotor terhadap Produktivitas Ayam Broiler,"['Soesanto, Iman Rahayu Hidayati', ' Yani, Ahmad', ' Taslim, Abdullah Ihsan']",False,"['studi', 'bahan', 'penambahan', 'ayam', 'broiler', 'ayam broiler', 'produktivitas', 'literatur']",91
,"Dampak Ekonomi dan Skema Pengelolaan Limbah Industri Peleburan Aluminium (Studi Kasus: Desa Kendalsari, Kecamatan Sumobito, Kabupaten Jombang).","['Istiqomah, Asti', ' Suryahardi, Alfa Satrio Justico']",False,"['industri', 'ekonomi', 'pengelolaan', 'dampak', 'studi', 'kabupaten', 'desa', 'kecamatan', 'limbah', 'studi desa']",0
,Stabilitas Keuangan dan Moneter di Indonesia: Pendekatan Exogenous Threshold VAR,"['Sugema, Iman', ' Pasaribu, Syamsul Hidayat', ' Fatmawati, Sri Wulan']",False,"['var', 'pendekatan', 'indonesia', 'keuangan', 'stabilitas']",19
,Model Manajemen Risiko Pengelolaan Limbah Elektronika di Indonesia: Studi Kasus di DKI Jakarta.,"['Noor, Erliza', ' Eriyatno', ' Effendi, Hefni', ' Rimantho, Dino']",False,"['risiko', 'pengelolaan', 'model', 'studi', 'jakarta', 'indonesia', 'dki', 'dki jakarta', 'manajemen', 'limbah']",78
