Issue Date;Title;Author(s)
2018;Desain Rangkaian Elektronik Berbasis Impedansi pada Pengukuran Kadar Gula Darah Secara Non-Invasive;"Syafutra, Heriyanto;Kartono, Agus;El Hasyibi, Murtezha Hadijaya"
2018;Optimalisasi Produksi dan Pendapatan Budidaya Ikan Lele di Kecamatan Ciseeng dan Kecamatan Parung Kabupaten Bogor.;"Syaukat, Yusman;Hayati, Riska Dwi"
2018;Analisis Kepuasan Kerja Karyawan Outsourcing pada Bank Rakyat Indonesia Kantor Cabang Bogor Dewi Sartika.;"Trisyulianti, Erlin;Ramdhani, Rezha Afnan"
2018;Identifikasi Senyawa Fenolat dan Asam Amino Penyebab Pencokelatan pada Kultur Jaringan Kelapa Sawit (Elaeis guineensis Jacq.).;"Bintang, Maria;Saadah, Susy;Destriani, Devi"
2018;Evaluasi Kebakaran Lahan Menurut Parameter Fisik Lahan dan Pola Kegiatan Manusia di Desa Sungai Majo;"Risdiyanto, Idung;Setiawan, Sonni;Huda, Muhammad Fitrul"
2018;Strategi Pengembangan Usaha Home Industry Pabrik Tahu Bulat Fajar Reksa di Kecamatan Ciomas, Kabupaten Bogor.;"Priatna, Wahyu Budi;Chandika, Ricky"
2018;Aktivitas Asap Cair Cangkang Buah Karet sebagai Antifungal Fusarium oxysporum.;"Suryani;Andrianto, Dimas;Lestari, Mirta Ardi"
2018;Aktivitas pemacuan pertumbuhan tanaman oleh aktinomiset yang diisolasi dari rizosfer tamanan jagung;"Wahyudi, Aris Tri;Nawangsih, Abdjad Asih;Fijrina, Hanifa Nur"
2018;Dampak Ekonomi dan Analisis Stakeholder Wisata Alam Curug Cigamea di Desa Gunung Sari, Kecamatan Pamijahan, Kabupaten Bogor.;"Nindyantoro;Zai, Sri Kurniaman"
2018;Aktivitas Antibakteri Ekstrak Rumput Kebar (Biophytum petersianum Klotzsch) dan Sarang Semut (Myrmecodia pendens) terhadap Bakteri Patogen Pernapasan.;"Artika, I Made;Safari, Dodi;Andrianto, Dimas;Fadila, Farah"
2018;Faktor-Faktor yang Memengaruhi Pembiayaan Sektor Perdagangan Besar dan Eceran pada Bank Umum Syariah (BUS) di Indonesia.;"Widyastutik;Siregar, Sabri Rahman"
2018;Purifikasi dan Karakterisasi Mangan Peroksidase (MnP) dari Isolat Leiotrametes flavida Galur ZUL62 dan Cerrena sp;"Falah, Syamsul;Hidayat, Asep;Afghani, Ihsanudin"
2018;Pengembangan Sistem Informasi Peminjaman Ruangan dan Laboratorium Ilmu Komputer IPB menggunakan Metode Prototyping;"Medria, K.D Hardhienata;Asfarian, Auzi;Hafiz, Maulana Mhd"
2018;Pengukuran Pengeluaran Energi pada Hari Kerja dan Hari Libur Menggunakan Aplikasi Smartphone pada Mahasiswa IPB.;"Briawan, Dodik;Jannah, Aisyah Fathul"
2018;Analisis Pengendalian Mutu Produk Roti dengan Metode Six Sigma di PT Venus Bakery Bogor.;"Mulyati, Heti;Andrianto, M. Syaefudin;Putriningtyas, Sazkya Rahayu"
2018;Potensi Antiproliferasi Ekstrak Lamun (Enhalus acoroides) Pulau Bintan pada Sel HeLa secara In Vitro;"Ambarsari, Laksmi;Suparto, Herawati Irma;Paula, Hellen Merlisa"
2018;Kesiapan Fisik dan Konsepsi Mahasiswi Tingkat Akhir sebagai Wanita Usia Subur.;"Khosman, Ali;Heryatno, Yayat;Rahmah, Mahdiyatur"
2018;Hubungan antara Konsumsi Pangan Enhancer dan Inhibitor Fe, dan Aktivitas Fisik dengan Kadar Hemoglobin dan Prestasi Akademik pada Mahasiswa Gizi Masyarakat IPB.;"Marliyati, Sri Anna;Navratilova, Hana Fitria;Khodijah"
2018;Antibakteri Berbasis Glukosa Oksidase IPBCC.08.610 terhadap Enzim MurA dan Elongation Factor G secara In Silico;"Ambarsari, Laksmi;Sumaryada, Tony Ibnu;Hakim, Moh. Rizal"
2018;Sitotoksisitas Fraksi Teraktif Kemedangan Aquilaria malaccensis Hasil Inokulasi dari Pulau Lingga terhadap Sel Kanker MCF-7.;"Tohir, Dudi;Hidayat, Asep;Umi, Nur Humairoh"
2018;Pemanenan Sumber Daya Terbarukan Melalui Investasi dan Manajemen Keuangan: Model Kontrol Optimum Diskret.;"Bakhtiar, Toni;Hanum, Farida;Alatas, Muhamad Nagib"
2018;Penentuan Panjang Gelombang Lampu Terbaik pada Alat Pemantau Kadar Glukosa Darah Non-Invasif;"Erfiani;Masjkur, Mohammad;Puteri, Nabila Amalia"
2018;Sistem Pendeteksi Kemacetan Berdasarkan Jenis dan Jumlah Kendaraan Berbasis Intelligent Transportation System;"Nurhadryani, Yani;Mastika, Muhammad Naufal Farras"
2018;Analisis Faktor yang Berhubungan dengan Sikap Petani Padi Sawah terhadap Teknologi Cara Tanam Jajar Legowo.;"Virianita, Ratri;Rosidah, Idah"
2018;Pengembangan Stik Bawang Subtitusi Tepung Belut (Monopterus albus) dan Biji Bunga Matahari sebagai Alternatif Camilan Ibu Hamil (Helianthus annus).;"Anwar, Faisal;Palupi, Eny;Rahayu S., Rani Dwi"
2018;Kontribusi Program Kampung Iklim (Proklim) untuk Pencapaian Target Pembangunan Berkelanjutan (SDGs): Studi Kasus Provinsi Jawa Barat;"Boer, Rizaldi;Fajria, Siti"
2018;Klasifikasi Kualitas Daun Wungu Menggunakan Kemometrika berbasis Analisis Reflektans dengan Spektrofotometer Quali-Vis;"Heryanto, Rudi;Rafi, Mohamad;Putri, Silvi Agusri"
2018;Kajian Kinetika dan Termodinamika dari Adsorpsi Pb(II) Menggunakan Kristal Nanoplatelet _-Zirkonium Fosfat.;"Purwaningsih, Henny;Darmawan, Noviyan;Prabowo, Risnanto Hadi"
2018;Perancangan Purwarupa Mobile User Experience Aplikasi Pemandu Perjalanan Commuter Line Untuk Tunarungu Menggunakan Metode Hartson-Pyla.;"Ardiansyah, Firman;Putranto, Rivandi Anjas"
2018;Hubungan Tingkat Kecukupan Energi dan Zat Gizi, Aktivitas Fisik, dan Status Gizi dengan Komposisi Tubuh Pegawai SMKN 13 Jakarta.;"Madanijah, Siti;Sholuhiyah, Zahrotus"
2018;Produksi Gas Hidrogen Menggunakan Biofotovoltaik Mikroalga.;"Indro, M Nur;Mantari, Sagina"
2018;Pengembangan Usability Guidelines dan Evaluasi Aplikasi E-Government.;"Nurhadryani, Yani;Fatman, Siti Amaliyah"
2018;Pelabelan Super Edge Magic Graceful pada Graf Petersen P(n,1) dan P(n, (n-1)/2);"Mas'oed, Teduh Wulandari;Aliatiningtyas, Nur;Rofiqoh"
2018;Karakteristik Morfologi Organ Reproduksi Betina Landak Jawa (Hystrix javanica);"Nisa', Chairun;Agungpriyono, Srihadi;Ulum, Mokhamad Fakhrul;Wahid, Muhammad Risman"
2018;Perbanyakan Melon IPB M23 (Cucumis melo L.) secara In Vitro Menggunakan Dua Jenis Eksplan pada Media MS dengan Kombinasi IAA dan BAP.;"Sukma, Dewi;Suwarno, Willy Bayuardi;Pratama, Syilvia Nosya"
2018;Ikan Tuna yang Tertangkap di Sekitar Rumpon oleh Armada Sekoci yang Berbasis di Pelabuhan Perikanan Pantai Pondokdadap.;"Sondita, M. Fedi Alfiadi;Taurusman, AM Azbas;Jaya, Aziz Fardhani"
2018;Uji Pemunculan Radikula untuk Menduga Daya Berkecambah, Vigor, dan Daya Tumbuh pada Benih Terong.;"Ilyas, Satriyas;Jannah, Miftahul"
2018;Strategi Pengembangan Perikanan Ikan Hias di Pulau Panggang, Kepulauan Seribu, Jakarta.;"Baskoro, Mulyono S.;Mustarudin;Baihaqi, Azis"
2018;Pengaruh Perlakuan Insektisida terhadap Kelimpahan Artropoda Predator pada Pertanaman Jagung (Zea mays L.).;"Winasa, I Wayan;Lisanti, Safira Dewinta"
2018;Evaluasi Repositori Institusi Badan Litbang Pertanian Menggunakan Trustworthy Repositories Audit and Certification (TRAC).;"Hermadi, Irman;Basuki, Sulistyo;Sinuraya, Mustika"
2018;Efektivitas Penggunaan Media Sosial sebagai Media Promosi Wisata Umbul Ponggok, Kabupaten Klaten.;"Fatchiya, Anna;Oktaviani, Wanda Fazriah"
2018;Infeksi Parasit Darah pada Kerbau di Sentra Peternakan Rakyat Munding Pakidulan Kabupaten Lebak.;"Satrija, Fadjar;Cahyaningsih, Umi;Hilungara, Jinsi Rifdy"
2018;Pola Kejadian Demam Dengue, Karakteristik Habitat Larva Dan Status Resistensi Aedes aegypti terhadap Insektisida di Kota Ternate.;"Hadi, Upik Kesumawati;Soviana, Susi;Retnani, Elok Budi;Tomia, Amalan"
2018;Dinamika Spasial Genangan Air Permukaan dan Penurunan Tanah di Wilayah Pesisir Jakarta Menggunakan Penginderaan Jauh Multi-Sensor;"Siregar, Vincentius Paulus;Sofian, Ibnu;Jaya, Indra;Wijanarto, Antonius Bambang;Asmadin"
2018;Penilaian Daur Hidup Produksi Silikon dari Baggase.;"Noor, Erliza;Arkeman, Yandra;Riani, Etty;Hermanto, Bambang Mulyana"
2018;Optimasi Pengelolaan Pulau Kaledupa Taman Nasional Wakatobi (TNW) Berdasarkan Karakteristik Biogeofisik;"Damar, Ario;Bengen, Dietriech Geoffrey;Atmadipoera, Agus;Al Azhar"
2018;Mikroenkapsulasi Biji kefir dan Efektivitasnya dalam Minuman Fermentasi Kefir;"Ghulamahdi, Munif;Trikoesoemaningtyas;Lubis, Iskandar;Shiraiwa, Tatsuhiko;Sagala, Danner"
2018;Respons Galur Cabai (Capsicum annuum L.) Mutasi EMS terhadap Infeksi Pepper yellow leaf curl virus.;"Hidayat, Sri Hendrastuti;Manzila, Ifa;Nisa, Zahrotun"
2018;Efektivitas Bacillus thuringiensis terhadap Tingkat Mortalitas Larva Aedes aegypti.;"Hadi, Upik Kesumawati;Supriyono;Hazzi, Abduljalil"
2018;Staphylococcus aureus dalam Daging Ayam Suwir Bubur Ayam yang Dijual di Lingkar Kampus IPB Dramaga Bogor.;"Pisestyani, Herwin;Winarto, Adi;Awni, Aprialdy"
2018;Evaluasi Kesejahteraan Anjing di Pet Shop pada Pusat Perbelanjaan Mal Gajah Mada Jakarta Pusat.;"Murtini, Sri;Satrija, Fadjar;Bahtiar, Andi"
2018;Studi Karakterisasi Fenotipik dan Genetik Gen BMP15, BMPR1B dan KISS1 serta Korelasinya dengan Sifat Kembar pada Kambing PE;"Sumantri, Cece;Noor, Ronny Rachman;Jakaria;Astuti, Dewi Apri;Mulyono, Rini Herlina"
2018;Model Pengelolaan Kawasan Desa Pesisir Terpadu Berbasis Sistem Sosial Ekologi (Studi Kasus : Kabupaten Subang Jawa Barat).;"Adrianto, Luky;Soewardi, Kadarwan;Hariyadi, Sigit;Muliani"
2018;Identifikasi dan Mekanisme Serangan Rhizoctonia sp. serta Pengendalian Hayati Tanaman Agroforestri Sengon dan Padi;"Wijayanto, Nurheni;Achmad;Erfiani;ayanegara, Anuraga J;Firmansyah, Muhammad Alam"
2018;Pengelolaan Wisata Bahari Berbasis Ekosistem Terumbu Karang Pada Zona Pemanfaatan Taman Nasional Kepulauan Seribu DKI Jakarta.;"Arifin, Hadi Susilo;Adrianto, Luky;Kholil;Noviana, Linda"
2018;Kajian Histopatologi Pengaruh Ekstrak Teripang Oler (Holothuria atra) Terhadap Ketebalan Dermis Kulit Tikus Putih (Rattus norvegicus).;"Estuningsih, Sri;Adnyane, I Ketut Mudite;Ugi, Bitara"
2018;Prevalensi Serologis Rabies pada Anjing di Kecamatan Cisolok Kabupaten Sukabumi Tahun 2016.;"Murtini, Sri;Karja, Ni Wayan Kurniani;Deniswara, Albertus Rheza"
2018;Profil Leukosit Anjing Beagle Setelah Pemberian Obat Anti Caplak Afoxolaner Lima Kali Dosis.;"Achmadi, Pudji;Soviana, Susi;Irwan, Dede"
2018;Distribusi Kejadian Kolik pada Kuda di Arthayasa Stables and Country Club, Depok, Jawa Barat.;"Wicaksono, Ardilasunu;Widyananta, Budhy Jasa;Yafitz, Aldilah"
2018;Kasus Kecacingan pada Kucing di Satu Klinik Hewan Kota Bogor.;"Tiuria, Risa;Ridwan, Yusuf;Muriana, Alif Nur Muhamad"
2018;Potensi Sup Krim Kombinasi Kedelai Hitam (Glycine soja L. merrit) dengan Beras Merah (Oryza nivara) dalam Memperbaiki Profil Lipid dan Mengendalikan Stres Oksidatif pada Wanita Menopause;"Marliyati, Sri Anna;Damanik, Rizal;Setiawan, Budi;Estuti, Wiwit"
2018;Pemodelan Sistem Konvektif Skala Meso Sebagai Penduga Curah Hujan Lebat Berpotensi Banjir di Kawasan Jabodetabek;"Pawitan, Hidayat;Hidayat, Rahmat;Aldrian, Edvin;Nuryanto, Danang Eko"
2018;Komunikasi Lingkungan dalam Program Konservasi di Taman Nasional Kepulauan Seribu;"Saleh, Amiruddin;Sugihen, Basita Ginting;Soetarto, Endriatmo;Satria, Arif;Swarnawati, Aminah"
2018;Efektivitas Model Edukasi Gizi dengan Kartu Monitoring Makanan dan Biskuit MP-ASI terhadap Pertumbuhan dan Status Anemia pada Anak Gizi Kurang Usia 6-23 bulan di Aceh.;"Madanijah, Siti;Dwiriani, Cesilia Meti;Kolopaking, Risatianti;Ahmad, Aripin"
2018;Pengelolaan Kawasan Pulau-pulau Kecil yang Berkelanjutan Berdasarkan Keterpaduan Perikanan Tangkap dan Keramba Jaring Apung Ikan Kerapu.;"Yulianda, Fredinan;Boer, Mennofatria;Nurjaya, I Wayan;Adibrata, Sudirman"
2018;Efektifitas Areal Nilai Konservasi Tinggi Dalam Konservasi Keanekaragaman Hayati Di Lansekap Perkebunan Kelapa Sawit: Studi Kasus di Provinsi Kalimantan Tengah;"Santosa, Yanto;M Bismark;Santoso, Nyoto;Kwatrina, Rozza Tri"
2018;Prospek Pemanfaatan Serangga Mandul dengan Teknik Iradiasi dalam Pengendalian Culex quinquefasciatus (Diptera: Culicidae) Sebagai Upaya Menanggulangi Filariasis Limfatik di Kota Pekalongan.;"Hadi, Kesumawati Upik;Soviana, Susi;Irawati, Zubaidah;Ramadhani, Tri"
2018;Aktivitas Imunomodulator Produk Geluring dari Rumput Laut Gelidium sp. dan Ulva lactuca.;"Zakaria, Fransiska Rungkat;Prangdimurti, Endang;Adawiyah, Dede Robiatul;Priosoeryanto, Bambang Pontjo;Erniati"
2018;Model Pengembangan Kemandirian Pangan Pokok Berkelanjutan di Provinsi Jawa Barat.;"Nazli, Rizal Sjarief Sjaiful;Putri, Eka Intan Kumala;a Noorachmat, Bambang Pramudy;Gunadi, Fitrah"
2018;Evaluasi Kualitas Hasil Ikutan Pertanian dan Perkebunan dengan Kombinasi Fiber Cracking Technology dan Urea untuk Pakan Ruminansia;"Ridla, Muhammad;Anuraga;Laconi, Erika Budiarti;Dewi, Sari Putri"
2018;Model Kelembagaan Integrasi Pengelolaan Hutan Adat dalam Kesatuan Pengelolaan Hutan: Kasus Penataan Kelembagaan KPHP Limau Unit VII Hulu Sarolangun Provinsi Jambi;"Nugroho, Bramasto;Kartodihardjo, Hariadi;Nugroho, Sigit;Candra, Risno Murti"
2018;Evaluasi Pemanfaatan Energi Non Protein dan Status Kesehatan Ikan Nila (Oreochromis niloticus) yang Diberi Pakan Berkromium;"Suprayudi, Muhammad Agus;Setiawati, Mia;Widanarni;Junior, Muhammad Zairin;Jusadi, Dedi, et al"
2018;Wildlife conservation strategy: an assessment of wildlife hunting activities in Sulawesi;"Mardiastuti, Ani;Mustari, Abdul Haris;Sunito, Satyawan;Burton, James;Sri, Rejeki. Ikeu"
2018;Pengembangan Kemandirian Transmigran dalam Berusahatani di Kabupaten Banyuasin dan Ogan Ilir Provinsi Sumatera Selatan;"Sumardjo;Fatchiya, Anna;Susanto, Djoko;Malta"
2018;Dampak Dana Otonomi Khusus terhadap Kinerja Pembangunan Ekonomi di Provinsi Aceh.;"Juanda, Bambang;Firdaus, Muhammad;Hakim, Dedi Budiman;Abrar, Muhammad"
2018;Identifikasi Bakteri secara Molekuler pada Lobster Air Tawar Procambarus clarkii (Girard, 1852) di Caringin, Sukabumi, Jawa Barat.;"Wardiatno, Yusli;Alimuddin;Karima, Alya"
2018;Aplikasi Data Visible Infrared Imaging Radio Suite (VIIRS) untuk Pemantauan Aktivitas Kapal di Kawasan Konservasi Raja Ampat;"Siregar, Vincentius;Wen, Wen;Prayoga, Andika"
2018;Stabilitas Minyak Ikan Sardin dan Kombinasi Hasil Degumming selama Penyimpanan dengan Metode Schaal;"Suseno, Sugeng Heri;Jacoeb, Agoes Mardiono;Taqiyyah, Aribah Nauf"
2018;Diferensial Leukosit Tikus Putih (Rattus norvegicus) yang diberi Ekstrak Teripang Oler (Holothuria atra).;"Estuningsih, Sri;Satyaningtijas, Aryani Sismin;Sembodo, Prakoso Muslim"
2018;Respon Antibodi pada Itik (Anas platyrhynchos) yang Diinfeksi Isolat Lokal Virus Newcastle Disease Asal Itik.;"Setyaningsih, Surachmi;Mayasari, Ni Luh Putu Ika;Rudiana, Komang"
2018;Teknik Pemindaian dan Morfometri Ekhokardiografi pada Iguana Hijau (Iguana iguana).;"Widyananta, Budhy Jasa;Noviana, Deni;Kurniadi, Felix"
2018;Profil Enzim Alanine Transaminase dan Alkaline Phosphatase pada Anjing Beagle yang Diberi Sediaan Afoksolaner.;"Hadi, Upik Kesumawati;Andriyanto;Effendi, Jevinur Hasya"
2018;Infeksi Nematoda Gastrointestinal pada Babi di Kecamatan Lindu, Kabupaten Sigi, Sulawesi Tengah.;"Satrija, Fadjar;Arif, Ridi;Sirojuddin, Muhammad Taufiq"
2018;Anatomi Komparasi Skelet Ekstremitas Badak Kalimantan (Dicerorhinus sumatrensis harrissoni) dengan Badak Sumatera (Dicerorhinus sumatrensis sumatrensis).;"Nurhidayat;Harlina, Eva;Putra, Reza Pratama Baja"
2018;Aktivitas Antibakteri dan Antioksidan Pediococcus pentosaceus Asal Bekasam Ikan Sepat (Trichogaster sp.);"Desniar;Iriani, Setyaningsih;Ahyani, Dela Ayuningtyas"
2018;Deteksi Kadar Hemoglobin Puyuh (Coturnix coturnix japonica) Berbasis Kolorimetri Menggunakan Scanner dan Kamera Ponsel.;"Santoso, Koekoeh;Widhyari, Sus Derthi;Azizah, Sofa"
2018;Profil Leukosit pada Kucing Penderita Skabies.;"Widhyari, Sus Derthi;Esfandiari, Anita;Ravintharan, Malini"
2018;Pengaruh Pemberian Tepung Daun Sirih (Piper betle Linn) Terhadap Produksi dan Kualitas Susu Kambing Peranakan Ettawa.;"Sudarman, Asep;Evvyernie, Dwierra;Asia, Muli"
2018;Sifat Fisik dan Kandungan Serat Kasar Bungkil Inti Sawit dan Bungkil Kopra Hasil Fraksinasi dengan Pendekatan Densitas Bahan.;"Nahrowi;Jayanegara, Anuraga;Purba, Fredy Marthin"
2018;Karakteristik Fisik dan Mekanis Papan Plafon dari Feses Sapi Friesian Holstein (FH) dengan Perekat Polyester.;"Prabowo, Sigid;Salundik;Berasa, Sehati Efri"
2018;Efektivitas Penggunaan Tanaman Air yang Berbeda Pada Fitoremediasi Limbah Minyak Domestik Terhadap Lingkungan Budidaya Ikan Mas Cyprinus carpio;"Nirmala, Kukuh;Hastuti, Yuni Puji;Ruchoyah, Erlin Dewi"
2018;Karakteristik Kimiawi Sedimen di Perairan Sekitar Aktivitas Tambang Timah Pulau Bangka.;"Prartono, Tri;Hartanto, Mochamad Tri;Agustini, Dwi Rahmasari"
2018;Bioakumulasi Merkuri pada Mangrove Rhizophora apiculata (Blume 1827) di Pulau Pari, Kepulauan Seribu.;"Zamani, Neviaty Putri;Purbonegoro, Triyoni;Deswanto, Debby"
2018;Kualitas Fisik dan Kecernaan in Vitro Campuran Daun Indigofera, Daun Singkong dan Onggok sebagai Pengganti Jagung pada Sapi.;"Nahrowi;Toharmat, Toto;Ulfa, Maria"
2018;Karakteristik Karkas dan Non Karkas serta Sifat Fisik Daging Ayam Broiler Umur Potong Berbeda.;"Nuraini, Henny;Ulupi, Niken;Kusuma, Safira Qurhayati"
2018;Kejadian Alami Perubahan Patologi Organ Hati Tikus Putih (Rattus norvegicus) yang Digunakan Sebagai Hewan Percobaan.;"Estuningsih, Sri;Novelina, Savitri;Zafarina, Shabrina Zakira"
2018;Suplementasi Ekstrak Asam Kandis (Garcinia xanthochymus) dalam Air Minum terhadap Kualitas Daging dan Telur Puyuh.;"Suci, Dwi Margi;Darmawan, Arif;Cahyani, Wungu Endah"
2018;Kajian Stok Sumberdaya Ikan Layur (Trichiurus lepturus Linnaeus, 1758) di Perairan Teluk Palabuhanratu, Jawa Barat;"Kurnia, Rahmmat;Setyobudiandi, Isdradjad;Putra, Hengki Syaf"
2018;Sifat Fisis Kayu Jati (Tectona grandis L.f.) dan Jabon (Neolamarckia cadamba Roxb.) Hasil Modifikasi Panas.;"Priadi, Trisna;Karlinasari, Lina;Suharjo, Aprily Anggia Cesarizki"
2018;Model Penduga Volume Pohon Sengon dan Malia pada Tegakan Hutan Rakyat di Desa Cidokom Kecamatan Rumpin Kabupaten Bogor.;"Muhdin;Hafiz, Al"
2018;Kinerja Membran Komposit Kitosan-Sodium Alginat pada Sistem Microbial Fuel Cell dalam Menghasilkan Biolistrik dari Limbah Pemindangan Ikan.;"Ibrahim, Bustami;Suptijah, Pipih;Noor, Hana Fauziyah"
2018;Penurunan Habitat Mangrove dengan Pendekatan Spasial sebagai Dasar Pengelolaan Ekosistem di Muara Sungai Sesayap, Tana Tidung, Kalimantan Utara.;"Yulianda, Fredinan;Rachmawani, Dori;Imawati, Iim"
2018;Pengaruh Kepadatan Transportasi terhadap Respon Fisiologis dan Penyusutan Bobot Badan Domba Ekor Tipis.;"Baihaqi, Muhammad;Rahayu, Sri;Susanti, Virnanda Dwi"
2018;Keragaman Morfometrik Lobster Air Tawar (Cherax quadricarinatus von Martens, 1868) dari Beberapa Situ di Jawa Barat;"Krisanti, Majariana;Butet, Nurlisa alias;Nurtami, Ida Ayu Widhiasih"
2018;Penilaian Potensi Objek Daya Tarik Wisata Alam di Jalur Pendakian Kawinda Toi Taman Nasional Tambora.;"Kosmaryandi, Nandi;Meilani, Resti;Madisha, Anjas"
2018;Manajemen Bahaya di Kawasan Wisata Pendakian Gunung Agung, Kabupaten Karangasem, Bali.;"Muntasib, E.K.S. Harini;Rushayati, Siti Badriyah;Rahmaningtiyas, Lutfi"
2018;Evaluasi Penambahan L-karnitin dalam Pakan terhadap Pertumbuhan dan Komposisi Kimia Ikan Lele Clarias gariepinus yang Dibudidaya Tanpa Ganti Air.;"Jusadi, Dedi;Setiawati, Mia;Hidayatullah, Laili Fajar Islami"
2018;Komposisi Kimia dan Aktivitas Antibakteri Staphylococcus aureus dan Salmonella typhi Minyak Kayu Cendana Asal Aceh.;"Sari, Rita Kartika;Pranajasakti, Gilang"
2018;Seleksi Provenan Jabon Putih (Neolamarckia cadamba (Roxb.) Bosser) Berdasarkan Ketahanan Terhadap Hama Daun.;"Haneda, Noor Farikhah;Siregar, Ulfa Juniarti;Pra'atfika"
2018;Laju Dekomposisi Serasah Daun Avicennia marina dan Rhizophora apiculata di Kawasan Tambak Tumpangsari Muara Blacan Bekasi.;"Kusmana, Cecep;Chasanah, Mar'atun"
2018;Pengaruh Pemurnian terhadap Kualitas Minyak Ikan Nila (Oreochromis sp.) Hasil Samping Fillet Ikan dari Medan, Sumatera Utara;"Heri, Suseno Sugeng;Mardiono, Jacoeb Agoes;Srihastuti, Ita"
2018;Pemilahan Struktural Bambu berdasarkan Kapasitas dan Kekuatan Geser Sejajar Serat.;"Bahtiar, Effendi Tri;Wahyudi, Imam;Herlini, Indriyan"
2018;Pengelolaan Penangkaran, Keberhasilan Pemeliharaan Papilio memnon dan Media Interpretasi di Panaruban Butterfly Heaven, Subang.;"Ginoga, Lin Nuriah;Meilani, Resti;Resisty, Affania"
2018;Biopelet Arang Torefaksi Batang Kelapa Sawit.;"Wistara, Nyoman Jaya;Hendra, Djeni;Findyana, Agelita Vindiga"
2018;Karakteristik Parallel Strand Lumber (PSL) dari Long Strand Limbah Batang Kelapa Sawit (Elaeis guineensis Jacq.) dengan Perlakuan Pendahuluan Perendaman Perekat Urea Formaldehida.;"Massijaya, Muh. Yusram;Sarasmita, Reni"
2018;Formulasi Sabun Cair dengan Penambahan Karaginan dalam Sediaan Sabun untuk Anak Berkebutuhan Khusus;"Hardjito, Linawati;Widyawati, Ira"
2018;Karakteristik terumbu karang dan interaksi pembersihan Mobula alfredi pada hotspot pari manta di Selat Dampier, Raja Ampat, Indonesia;"Madduppa, Hawis H;Venables, Stephanie;Prasetia, Mohammad Fakhry"
2018;Habitat Peneluran Penyu Sisik (Eretmochelys imbricata, Linnaeus 1766) di Zona Inti Taman Nasional Kepulauan Seribu;"Yulianda, Fredinan;Kusrini, Mirza Dikari;Pranata, I Putu Agus Widi"
2018;Keanekaragaman Jenis Ikan dan Makanan Beberapa Ikan Ekonomis Penting di Perairan Pantai Kupang, Lubuk Damar, Aceh Tamiang;"Djajakirana, Gunawan;Anas, Iswandi;Latif, M Abdul"
2018;Perbandingan Ketelitian Pendugaan Luas Bidang Dasar dan Volume Tegakan Menggunakan Metode Plot Sampling dan Point Sampling.;"Tiryana, Tatang;Husnia, Farach Ulfa"
2018;Produktivitas Penyadapan Getah Pinus pada Lahan Pasca Terbakar di Hutan Pendidikan Gunung Walat.;"Santosa, Gunawan;Nurfaizi, Muhamad Rifqi"
2018;Etnobotani dan Potensi Tumbuhan Obat Suku Anak Rawa Kampung Penyengat, Kecamatan Sungai Apit, Kabupaten Siak Riau.;"Zuhud, Ervizal A. M;Hikmat, Agus;Utami, Revina Dwi"
2018;Dampak Tebang Habis Hutan Tanaman Pinus (Pinus merkusii) terhadap Kelimpahan Diptera di BKPH Cikawung dan Gede Barat, KPH Sukabumi.;"Budiaman, Ahmad;Haneda, Noor Farikhah;Sakina, Ajar Nuraini"
2018;Kontribusi Hutan Rakyat Terhadap Penyerapan Tenaga Kerja Berbasis Gender di Desa Burno Kabupaten Lumajang.;"Sundawati, Leti;Maulana, Taufiqurrakhman"
2018;Model Pendugaan Kerapatan Tajuk pada Ekosistem Hutan Dataran Rendah Menggunakan LiDAR dan Landsat 8 Oli di PT REKI.;"Saleh, Muhammad Buce;Dewi, Rosima Wati"
2018;Variasi Keanekaragaman Jenis Mamalia Pada Berbagai Tipe Tutupan Lahan di Kebun Sawit NTYE Provinsi Kalimantan Barat.;"Santosa, Yanto;Ilham, Yopin Okta"
2018;Asosiasi Bakau (Rhizophora apiculata Blume.) dengan Spesies-Spesies Mangrove Lainnya di Pantai Bama Taman Nasional Baluran Jawa Timur.;"Istomo;Ghifary, Sandy"
2018;Analisis Kelayakan Usaha dan Kontribusi Hutan Rakyat terhadap Pendapatan rumah Tangga Petani di Desa Cipetir, Kabupaten Cianjur.;"Hardjanto;Anggraeni, Widya"
2018;Komposisi Jenis dan Struktur Tegakan Berbagai Formasi Hutan di Resort Bama TN Baluran, Jawa Timur.;"Istomo;Hartato, Wahyu"
2018;Sifat Korosi Zat Ekstraktif Kayu Ulin (Eusideroxylon zwageri Teijsm. & Binn.) terhadap Besi dan Baja.;"Syafii, Wasrin;Nawawi, Deded Sarip;Prassetyo, Samsu"
2018;Pengaruh Perubahan Penutupan Tumbuhan Bawah terhadap Produktivitas Getah Pinus.;"Santosa, Gunawan;Saktiani, Zuri Arika"
2018;Biopelet campuran batang singkong dan bambu.;"Nawawi, Deded Sarip;Wibowo, Santiyo;Sari, Yunanda"
2018;Pola Hubungan Kerja Nelayan Gillnet dan Pemilik Tangkahan di Kecamatan Bangko Kabupaten Rokan Hilir;"Iin, Solihin;Yopi, Novita;Nuryani, Mawaddah"
2018;Abnormalitas Ikan Mas Cyprinus carpio pada Air Hasil Treatment Fitoremediasi Akibat Cemaran Limbah Minyak Jelantah;"Nirmala, Kukuh;Supriyono, Eddy;Shafira, Nanda"
