Issue Date;Title;Author(s)
2020;Ekobiologi sebagai dasar pengelolaan ikan endemik opudi (Telmatherina prognatha Kottelat, 1991) di Danau Matano, Sulawesi Selatan;"Wardiatno, Yusli; Sulistiono; Chadijah, Andi"
2020;Peramalan Produksi Kelapa Sawit Menggunakan Algoritma Random Forest Lag Distributed Regression;"Sumertajaya, I Made; Sartono, Bagus; Firdawanti, Aulia Rizki"
2020;Asetilasi Pati Sagu (Metroxylon sp.) untuk Meningkatkan Kinerja Edible Film.;"Yuliasih, Indah; Sunarti, Titi Candra; Rusmawati, Dea Aisyah"
2020;Pola Penggunaan Pelumas pada Mesin Kapal Nelayan di Pangkalan Pendaratan Ikan (PPI) Kota Kendari.;"Iskandar, Budhi Hascaryo; Purwangka, Fis; Hidayat, Etika Ariyanti"
2020;Pengaruh Black Soldier Fly (Hermetia illucens) dalam Ransum Terhadap Performa, Kualitas Telur dan Respon Imun pada Ayam Petelur.;"Astuti, Dewi Apri; Wibawan, I Wayan Teguh; Hermana, Widya; Irawan, Andri Cahya"
2020;Pengaruh Peningkatan Suhu Terhadap Preferensi dan Tingkah Laku Makan Gastropoda (Haliotis squamata Reeve 1846).;"Zamani, Neviaty Putri; Bengen, Dietriech Geoffrey; Suci, An Nisa Nurul"
2020;Kinerja Pengeringan Tumpukan Gabah Secara Intermittent dan Pengaruhnya Terhadap Mutu Beras;"Nelwan, Leopold Oscar; Hasbullah, Rokhani; Maulidin, Achmad Fitrah"
2020;Performa dan Kualitas Daging Ayam Broiler pada Pengangkutan dengan Waktu Tempuh dan Penambahan Level ZnSO4 Berbeda;"Ulupi, Niken; Afnan, Rudi; Mutia, Rita; Widyasari, Dhini Nova"
2020;Potensi Kebakaran berdasarkan Indeks Kekeringan dan Bahan Bakar di Kawasan Taman Nasional Berbak Sembilang;"Saharjo, Bambang Hero; Prasetyo, Lilik Budi; Mora, Andita Minda"
2020;Pengaruh Insektisida terhadap Kemampuan Adaptasi Wereng Batang Cokelat (Nilaparvata lugens Stal) pada Varietas Padi dengan Tingkat Ketahanan Berbeda;"Dadang; Winasa, I Wayan; Iswanto, Eko Hari"
2020;Potensi Bakteri Asam Laktat Asal Kakao dan Jagung yang Terfermentasi sebagai Probiotik untuk Menurunkan Kolesterol;"Meryandini, Anja; Nuraida, Lilis; Silvia, Dela"
2020;Pengendalian Infeksi Vibrio alginolyticus Pada Ikan Kakap Putih Lates calcarifer Menggunakan Serbuk Tanaman Pisang Ambon Musa paradisiaca var. sapientum.;"Wahjuningrum, Dinamella; Yuhana, Munti; Pattah, Hamida"
2020;Sintesis Biokomposit CHA/PVA/Alginat sebagai Biomaterial Substitusi Tulang.;"Dahlan, Kiagus; Sari, Yessie Widya; Asra, Dina Yauma"
2020;Identifikasi Enteropatogen sebagai Dasar Manajemen Diare Monyet Ekor Panjang di Fasilitas Penangkaran IPB Dramaga;"Suparto, Irma Herawati; Sajuthi, Dondin; Saepuloh, Uus; Loe, Fhady Risckhy"
2020;Analisis Pelanggan Pengendalian Hama dengan Customer Lifetime Value dan K-Means Clustering (Studi Kasus Pada PT Agricon Putra Citra Optima Cabang Tangerang).;"Nadjib, Mukhamad; Mulyati, Heti; Pratomo, Edwin Agung"
2020;Kesesuaian Good Handling Practices dan Good Manufacturing Practices Terhadap Mutu Beras di Kabupaten Bogor;"Sutrisno; Hasbullah, Rokhani; Zuwarman, Dwi"
2020;Efektivitas Nanokitosan Terhadap Bakteri Penyebab Endometritis pada Sapi Frisian Holstein;"Amrozi; Karja, Ni Wayan Kurniani; Sinaga, Edelina"
2020;Pengaruh Individu Sapi Bali terhadap Kualitas Semen Segar dan Semen Beku;"Purwantara, Bambang; Arifiantini, Raden Iis; Indriastuti, Rhesti"
2020;Asupan Gizi, Status Gizi, dan Kadar Hemoglobin serta Keterkaitannya dengan Kebugaran pada Atlet Remaja Putri di PPOP;"Riyadi, Hadi; Dewi, Mira; Shelviani, Mesa"
2020;Optimasi Data Tidak Seimbang untuk Data Interakasi Senyawa dan Protein.;"Kusuma, Wisnu Ananta; Ramadhanti, Nabila Sekar"
2020;Determinants of Entrepreneurial Intention among University Students: Comparative Study between IPB University (Indonesia) and WULS-SGGW (Poland);"Cahyadi, Eko Ruddy; Munandar, Jono M; Sari, Maya Rizki"
2020;Analisis Biologi Reproduksi Lutung Jawa (Trachypithecus auratus) Berdasarkan Tingkah Laku Seksual dan Profil Hormon;"Tumbelaka, Ligaya I.T.A; Iskandar, Entang; Mukhlisah, Nurul"
2020;Persepsi, biaya transaksi dan pengaruh sumber kredit terhadap produksi dan keuntungan usaha pengolahan ikan asin;"Rachmina, Dwi; Suprehatin; Maulina, Nurul"
2020;Ketimpangan dan Proyeksi Pengaruh Jalan Lintas Selatan terhadap Pembangunan Wilayah di Provinsi Jawa Timur;"Rustiadi, Ernan; Mulatsih, Sri; Fauzi, Mohammad Reza"
2020;Pengelolaan Perikanan Rajungan (Portunus pelagicus Linnaeus, 1758) dengan Pendekatan Ekosistem;"Kurnia, Rahmat; Mashar, Ali; Yanti, Novita Dwi"
2020;Model Penduga Biomassa pada Ekosistem Hutan Rawa Gambut Menggunakan LiDAR (Light Detection and Ranging).;"Saleh, Buce Muhammad; Prasetyo, Lilik Budi; Rizal, Muhamad"
2020;Kinerja Sumber Daya Manusia di Rumah Potong Hewan (Studi Kasus RPH Kategori I dan Kategori II).;"Nuraini, Henny; Cyrilla ENSD, Lucia; Tiya, Ning Ayu Dwi"
2020;Kinerja Pertumbuhan dan Pencernaan Udang Vaname yang diberi Probioti kK Bearacgilalmusa nsp .M NikPr5o bdiaont aP rSeabliuortaink Madu.;"Widanarni; Yuhana, Munthi; Hasyimi, Wahid"
2020;Nilai Ekonomi Pemanfaatan Sampah Menjadi Refuse Derived Fuel melalui Pola Kemitraan Pemerintah dan Swasta (Studi Kasus: TPA Galuga).;"Hidayat, Aceng; Ismail, Ahyar; Wirendeni"
2020;Jenis dan Musuh Alami Ulat Kantong dan Pendugaan Instar Larva Pteroma plagiophleps serta Sebaran Serangannya di Hutan Rakyat Sengon;"Triwidodo, Hermanu; Hidayat, Purnama; Darmawan, Ujang Wawan"
2020;Manfaat Ekonomi dan Kebijakan Pengelolaan Geowisata Berkelanjutan di Geopark Ciletuh-Palabuhanratu Kabupaten Sukabumi;"Ekayani, Meti; Thamrin, Fifi Diana; Saputro, Widhi Depi"
2020;Aplikasi Berbagai Algoritma untuk Pemetaan Ekosistem Padang Lamun Menggunakan Data Citra Satelit Resolusi Tinggi di Perairan Sulawesi Selatan;"Nababan, Bisman; Madduppa, Hawis; Kushardono, Dony; Ilyas, Turissa Pragunanti"
2020;Pengembangan Algoritme Niching Particle Swarm Optimization Untuk Pencarian Target Pada Sistem Multi-Robot;"Buono, Agus; Hardhienata, Medria Kusuma Dewi; Raehan, Siti"
2020;Kajian Kualitas dan Profil Metabolit Tiga Jenis Pisang dengan Kriteria Panen Berdasarkan Satuan Panas;"Widodo, Winarso Drajad; Kurniawati, Ani Kurniawati; Handayani, Turi"
2020;Pengaruh Bauran Pemasaran terhadap Loyalitas Pelanggan Restoran Waroeng Hotplate Odon Bogor;"Nurmalina, Rita; Jahroh, Siti; Amanda, Tasya"
2020;Optimasi Kebutuhan Air Tanaman Bawang Merah (Allium cepa L. var. aggregatum) dengan Pemakaian Mulsa;"Sulistyono, Eko; Purnamawati, Heni; Zuliati, Septiarini"
2020;Ekologi Trofik Kumpulan Ikan di Ekosistem Lamun Pulau Karang Congkak, Kepulauan Seribu;"Affandi, Ridwan; Simanjuntak, Charles P.H; Rahardjo, M. Fadjar; Putri, Adinda Kurnia"
2020;Perbandingan Relatif Keragaan Alat Tangkap Cantrang dengan Alat Tangkap Lain di Pelabuhan Perikanan Pantai Tegalsari;"Oktariza, Wawan; Wiyono, Eko Sri; Maulidin, Amar Ma ruf"
2020;Pengujian Efektivitas Repelen Nabati dan Kimia terhadap Tikus Rumah (Rattus rattus diardii Jentink).;"Priyambodo, Swastiko; Ningsih, Nur Rahayu"
2020;Kinerja Produksi Pendederan Kerapu Cantang dalam Karamba Jaring Apung Dasar Bertingkat;"Effendi, Irzal; Shafruddin, Dadang; Apriyadi, Dede"
2020;Pengujian Preferensi Pakan dan Rodentisida terhadap Cecurut Rumah (Suncus murinus L.).;"Priyambodo, Swastiko; Septiana, Rianita"
2020;Karakterisasi Molekuler Helicoverpa armigera Nucleopolyhedrovirus (HearNPV) Menggunakan Urutan Nukleotida DNA Polimerase;"Kusumah, R. Yayi Munara; Yusuf, Sela"
2020;Penambahan Multienzim dalam Pakan untuk Meningkatkan Pertumbuhan Benih Ikan Nila Oreochromis niloticus;"Jusadi, Dedi; Fauzi, Ichsan Ahmad; Luthfan M, Ramadhan"
2020;Infeksi Virus dan Keragaan Pertumbuhan Kultivar Bawang Putih Lokal.;Meliyana
2020;Pengaruh Berbagai Konsentrasi Geer dan IAA terhadap Pertumbuhan Bibit Kopi Arabika (Coffea arabica L.).;Panggabean, David Jimmi
2020;Karakteristik Fermentasi Rumen In Vitro dan Performa Sapi Potong yang Diberi Pelepah Kelapa Sawit dan Indigofera zollingeriana;"Suharti, Sri; Nahrowi; Dewantoro, Rio"
2020;Distribusi Kelimpahan Gastropoda dan Kaitannya dengan Kawasan Mangrove di Segara Anakan, Cilacap.;"Zamani, Neviaty Putri; Srimariana, Endang S.; Usamah"
2020;Perilaku Komodo di Kawasan Wisata dan Nonwisata Pulau Rinca Taman Nasional Komodo Nusa Tenggara Timur;"Mulyani, Yeni Aryati; Kusrini, Mirza Dikari Kusrini; Fauzia, Alienda M."
2020;Variasi Keanekaragaman Jenis Burung pada Berbagai Tipe Tutupan Lahan di Kebun Sawit PT Rambang Agro Jaya, Sumatera Selatan;"Santosa, Yanto; Mahesa, Fahmi"
2020;Evaluasi Penambahan Alanyl-glutamin pada Pakan terhadap Pertumbuhan Ikan Patin Pangasius hypophthalmus;"Jusadi, Dedi; Fauzi, Ichsan Ahmad; Setra, Sri Maghirani Eka"
2020;Kesuburan Tanah pada Hutan Organik Megamendung Bogor;"Rusdiana, Omo; Sartika, Dewi"
2020;Evaluasi Penambahan Tepung Kayu Manis, Ekstrak Kayu Manis, dan Sinnamaldehid pada Pakan terhadap Pertumbuhan Ikan Lele (Clarias gariepinus).;"Jusadi, Dedi; Setiawati, Mia; Astuti, Susi Sari"
2020;Pemanfataan Ekstrak Propolis sebagai Bahan Edible Coating pada Daging Sapi di Penyimpanan Suhu Ruang;"Apirantini, Astari; Budiman, Cahyo; Andre"
2020;Formulasi dan Karakterisasi Bulir Rumput Laut sebagai Produk Tambahan pada Minuman Kemasan Berbasis Caulerpa racemosa dan Na-Alginat;"Sumaryanto, Heru; Suseno, Sugeng Heri; Dwiputra, Rizky Reyhan"
2020;Uji Coba Lampu Light Emitting Diode Jenis Chip on Board pada Bagan Apung.;"Puspito, Gondo; Komarudin, Didin; Anwari, Munib"
2020;Pertumbuhan Shorea leprosula Miq. dan Shorea selanica (Lam.) Blume dengan Beberapa Teknik Penanaman di Hutan Penelitian Gunung Dahu, Bogor;"Pamoengkas, Prijanto; Rachmat, Henti H.; Sholihah, Lusiana"
2020;Perancangan Pengalaman Pengguna Aplikasi E-Initiative Patriot Pangan Modul Crowdfunding;"Asfarian, Auzi; Buono, Agus; Putra, Renardi Purnama"
2020;Faktor-Faktor yang Memengaruhi Realisasi Kredit Usaha Rakyat Mikro pada Sektor Agribisnis di BRI Unit Sindang Barang;"Rachmina, Dwi; Dewi, Triana Gita; Ariyanti, Alfriani"
2020;Pertumbuhan Sengon Solomon F2 (Falcataria moluccana) Umur 14 Bulan dan Padi (Oryza sativa) dalam Sistem Agroforestri;"Wijayanto, Nurheni; Tsaniya, Sahida Haurani"
2020;Pembuatan dan Karakterisasi Film Barium Stronsium Titanat Didadah dengan Carbon Dot;"Irzaman; Zuhri, Mahfuddin; Mayfarah, Kenji Rizki"
2020;Strategi Optimal Pengendalian Serangga Hama Nonvektor Menggunakan Intervensi Green Insecticide dan Mating Disruption;"Bakhtiar, Toni; Hanum, Farida; Fitri, Ihza Rizkia"
2020;Identifikasi Parameter Udara Atas pada Ketinggian 200 mb untuk Prakiraan Curah Hujan di Jawa Timur;"Taufik, Muh.; Fatia, Nurul"
2020;Identifikasi Faktor-Faktor yang Berpengaruh pada Nilai Pasteurisasi Produk Nata De Coco Bag 2 kg in Water PT. XYZ;"Hariyadi, Purwiyatno; Yogaswara, Ryoko"
2020;Penyuntingan Empat Gen Terkait Hasil Produksi pada Padi Thailand menggunakan CRISPR-Cas9 : Validasi Gen dan Konstruksi Vektor.;"Miftahudin; Supachai, Vuttipongchaikij; Tristianto, Christian"
2020;Pertumbuhan Ikan Patin Siam (Pangasianodon hypophthalmus) Stadia Pendederan pada Media yang Diberi CaCO3 dan Zn dengan Konsentrasi Berbeda;"Nirmala, Kukuh; Supriyono, Eddy; Hutami, Prasari Riski"
2020;Edible Film Antimikroba Bawang Putih (Allium sativum) sebagai Kemasan Bumbu Mie Instan;"Yuliasih, Indah; Putri, Ryuntania Aqdiyannisa"
2020;Pengaruh Penggunaan Oodev melalui Pakan terhadap Kinerja Reproduksi Ikan Gapi (Poecilia reticulata) Strain Black Moscow;"Arfah, Harton; Sudrajat, Agus Oman; Anjani, Evi"
2020;Simulasi Pengaruh Variasi Laju Bahan Bakar Tempurung Kelapa terhadap Efisiensi Termal Sistem Pembangkit Organic Rankine Cycle;"Hartulistiyoso, Edy; Sucahyo, Lilis; Rochmawati, Inna"
2020;Pengeringan dan Perbandingan Kualitas Fisik Daun Kelor (Moringa oleifera Lam.).;"Kartika, Juang Gema; Sucahyo, Lilis; Dany NB, Wildan"
2020;Karakteristik Bumbu Tabur Campuran Rumput Laut (Ulva lactuca) dan Air Rebusan Pindang Tongkol;"Sumaryanto, Heru; Santoso, Joko; Rahmawati, Mutiara"
2020;Perburuan Rente dan Korupsi dalam Kartelisasi Daging Sapi di Indonesia : Perspektif Ekonomi Politik;"Damanhuri, S. Didin; Ramdani, Pirli"
2020;Estimasi Kehilangan Karbon serta Perubahan Kadar Air dan Beberapa Sifat kimia Gambut Akibat Kebakaran Lahan: Studi Kasus Uji Pembakaran Beberapa Jenis Biomassa di Desa Buatan I, Kabupaten Siak, Riau;"Pulunggono, Heru Bagus; Sabiham, Supiandi; Poernomo, Adi"
2020;Identifikasi Faktor-Faktor yang Berpengaruh pada Nilai Pasteurisasi Produk Nata De Coco Bag 2 kg in Water PT. XYZ;"Hariyadi, Purwiyatno; Yogaswara, Ryoko"
2020;Populasi Ganjur Alang-alang Orseolia javanica Kieffer & van Leeuwen-Reijnvaan (Diptera: Cecidomyiidae) di Gunung Gadung Cipaku, Kota Bogor.;"Hidayat, Purnama; Putri, Izza Aulia"
2020;Studi Profil Bahan Tambahan Pangan dan Kesesuaian Label Kemasan pada Bumbu Instan Bubuk di Kota Bogor.;"Sukarno; Fadlillah, Hendri Noer; Herlambang, Ully Sofyrani Sukma"
2020;Potensi Seduhan Alang-alang (Imperata cylindrica (L) Beauv.) untuk Pengendalian Meloidogyne spp. pada Tanaman Tomat;"Munif, Abdul; Atmaja, Warja Surya"
2020;Analisis Mengatasi Ketidakpuasan Penggunaan BNI Mobile Banking Pada Nasabah Milenial (Studi Kasus: Nasabah Bank BNI Bogor).;"Fewidarto, Pramono D; Andrean, Safrayuda"
2020;Analisis Pengaruh faktor-faktor Ekonomi terhadap Perkembangan FDI di Indonesia (periode tahun 1989-2018).;"Hartoyo, Sri; Maulana, Achmad Dimas"
2020;Dampak Masyarakat Ekonomi ASEAN terhadap Efek Kreasi dan Efek Diversi Perdagangan Kopi Indonesia;"Siregar, Hermanto; Inayati, Cica Mei"
2020;Studi Gelombang Internal di Kawasan Perairan Pulau Weh, Aceh;"Atmadipoera, Agus S; Budhiman, Syarif; Prasetya, Irfan Arga"
2020;Evaluasi Pemanfaatan Kayu Apu (Pistia stratiotes L.) sebagai Campuran Pakan terhadap Performa dan Karkas Itik Hibrida;"Sumiati; Hermana, Widya; Al Firdaus, Evri Choiriyah"
2020;Efektivitas Minyak Kelapa Terhadap Fermentasi dan Metanogenesis Rumen Secara In Vitro;"Evvyernie, Dwierra; Jayanegara, Anuraga; Cusiayuni, Ayu"
2020;Identifikasi dan Ekspresi Gen Elongase-Like 5 Ikan Gurami yang Diberi Jenis Pakan Berbeda;"Jusadi, Dedi; Suprayudi, Muhammad Agus; Alviano, Tama Panutan"
2020;Kandungan Logam Berat pada Daging Kepiting Bakau (Scylla serrata) di Perairan Teluk Banten dan Teluk Jakarta;"Sulistiono; Samosir, Agustinus M; Noviani, Ertika"
2020;Ukuran Tubuh G3 Ayam Arabmerawang dan Merawangarab Hasil Persilangan Interse Umur 2 Sampai 12 Minggu;"Darwati, Sri; Nurcahya, Harini; Faisal, Muhammad Imam Agus"
2020;Potensi Beban Pencemaran P, Pb, dan Cd pada Pakan Komersial di Waduk Cirata, Jawa Barat;"Hariyadi, Sigid; Riani, Etty; Willy, Hendra"
2020;Sifat Fisik dan Mikrobiologi Sosis Daging Sapi dengan Penambahan Tepung Biji Durian (Durio zibethinus Murr).;"Arief, Irma Isnafia; Apriantini, Astari; Afriadi, Digsen"
2020;Analisis Daya Saing Ekspor Lada Indonesia ke Negara Tujuan Ekspor.;"Yanuar, Rahmat; Balqis, Putroe"
2020;Karakteristik Anatomi dan Sifat Fisis Tangkai Palem Raja (Roystonea regia (Kunth) F.Cook).;"Karlinasari, Lina; Nugroho, Naresworo; Deviro, Sonya Okta"
2020;Identifikasi Indeks Spektral Untuk Estimasi Kadar Air Tanah Gambut (Studi Kasus: Lahan Gambut Provinsi Jambi).;"Taufik, Muh.; Santikayasa, I Putu; Hapsari, Elvira Intan"
2020;Prediksi Drug-Target Interaction pada Kasus Coronavirus Disease 2019 Menggunakan Model Deep Semi Supervised Learning;"Kusuma, Wisnu Ananta; Sulistiawan, Faldi"
2020;Pengaruh Sifat Muatan Permukaan Matriks dan Suhu terhadap Pembentukan Biofilm Bacillus subtilis dan Sphingomonas paucimobilis;"Sunarti, Titi Candra; Jannah, Salsabil"
2020;Potensi Cadangan Biji Tumbuhan Bawah di Taman Hutan Raya Pancoran Mas Depok.;"Sulistijorini; Djuita, Nina Ratna; Isnawati, Mardian"
2020;Rancang Bangun Sistem Komunikasi Data pada Arsitektur Internet of Things untuk Proses Budidaya Mikroalga;"Hermadi, Irman; Arkeman, Yandra; Al Wahid, Fikri"
2020;Evaluasi Kandungan Polifenol dan Kapasitas Peredaman Radikal dari 20 Genotipe Ekstrak Etanol Rimpang Temu Ireng (Curcuma aeruginosa Roxb.).;"Nurcholis, Waras; Safira, Ukhradiya Magharaniq; Aska, Neng Sinta Noveria"
2020;Implementasi Manual Sistem Jaminan Halal di IKM Izayo Banjarnegara;"Muslich; Mufidah, Annisa"
2020;Analisis Pola Trajectory Kabut Asap dari Karhutla Menggunakan Data Titik Panas VIIRS.;"Sitanggang, Imas Sukaesih; Riana, Aar"
2020;Bisnis Fotografi Snapcash : Platform Digital.;"Ratnawati, Anny; Fadillah, Achmad; Hasibuan, Muhammad Asyam Dzaki"
2020;Perancangan Model Bisnis  SahabatBuku.com : Digitalisasi Donasi Buku dalam Bentuk E-charit;"Suroso, Arif Imam; Pertiwi, Laras Insiya"
2020;Pengembangan Model Bisnis Speak Up: Pelatihan Public Speaking oleh Public Speaker untuk Mahasiswa;"Fahmi, Idqan; Chasanah, Alfa; Abidin, Zahraa Zaahirah"
2020;Pengembangan Model Bisnis Kedai Kopi Lima Sore;"Jahroh, Siti; Zamrud, Muhammad Luthfi"
2020;Pengaruh Dolomit terhadap Pertumbuhan dan Serapan Ca dan Mg Kedelai (Glycine max (L) Merr) pada Podsolik Jasinga;"Nugroho, Budi; Indriyati, Lilik Tri; Nuraini, Anis"
2020;Pertumbuhan dan Produksi Kelor (Moringa oleifera Lam.) pada Jarak Tanam dan Teknik Panen Berbeda;"Suketi, Ketty; Kartika, Juang Gema; Rahmadyahningrum, Aisya Risanda"
2020;Aplikasi Dosis Pupuk KCl terhadap Tingkat Kemanisan Wortel (Daucus carota L.) Aksesi Cipanas dan Varietas Kuroda;"Sudarsono; Khaerunnisa, Aisyah"
2020;Susut Bobot dan Waktu Rekondisi Pedet Jantan Sapi Peranakan Friesian Holstein (PFH) pada Proses Transportasi dengan Perbedaan Kepadatan;"Priyanto, Rudy; Aditia, Edit Lesa; Intaniasari, Indah"
2020;Karakteristik Fisikokimia dan Organoleptik Mayones Menggunakan Kuning Telur Beku dan Konsentrasi Garam yang Berbeda;"Rukmiasih; Wulandari, Zakiah; Lestari, Rizky Indah"
2020;Performa Induk dan Anak Kelinci New Zealand White yang Diberi Ransum Mengandung Daun Kelor Pada Fase Laktas;"Baihaqi, Muhammad; Diapari, Didid; Suhendra, Muhamad"
2020;Kualitas Nutrien dan Kecernaan In Vitro Silase Pelepah Kelapa Sawit dengan dan Tanpa Lidi;"Nahrowi; Hermana, Widya; Br Peranginangin, Mentari"
2020;Morfometrik Ayam IPB-D1 Generasi Ketujuh Umur 2 Sampai 12 Minggu.;"Ulupi, Niken; Sumantri, Cece; Ramadhan, Lucky Muchammad"
2020;Penampilan Produksi Ayam Broiler yang Dipelihara pada Kandang Terbuka di Lingkungan yang Berbeda;"Yani, Ahmad; Ulfah, Maria; Zaenal, Muhammad"
2020;Analisis Spasial Produktivitas Padi di Kelompok Tani Silihasih 1, Desa Bojongpicung, Kabupaten Cianjur;"Barus, Baba; Iman, La Ode Syamsul; Maharani"
2020;Pengembangan Indeks Keberlanjutan Lokal di Provinsi Banten;"Pravitasari, Andrea Emma; Mulya, Setyardi Pratika; Maulidiati"
2020;Klasifikasi dan Perkembangan Tanah pada Formasi Geologi Berumur Tersier dan Kuarter di Kabupaten Karawang;"Iskandar; Widjaja, Hermanu; Demokratsia, Muhamad Akmal"
2020;Desain Lanskap Jalan Achmad Adnawijaya Berbasis Faktor Kenyamanan Tapak.;"Nuryanti, Pingkan; Danial, Muhammad Arsyad"
2020;Uji Daya Hasil dan Karakterisasi Genotipe Kentang (Solanum tuberosum L.) IPB di Daerah Garut, Jawa Barat.;"Maharijaya, Awang; Syukur, Muhamad; Haqq, Muhammad Hasanal"
2020;Mutu Benih Jagung (Zea mays) Berdasarkan Perbedaan Tata Letak Benih pada Tongkol;"Qadir, Abdul; Bayubaskara, Muhammad Fito"
2020;Manajemen Pengendalian Helopeltis sp. pada Tanaman Kakao (Theobroma cacao L) di Kebun Renteng, PT Perkebunan Nusantara XII (Persero), Jember, Jawa Timur;"Wachjar, Ade; Santosa, Teguh; Oktaviani, Nur Afni"
2020;Analisis Vegetasi Gulma Perkebunan Kelapa Sawit (Elaeis guineensis Jacq.) di PT. Nusantara Sarana Alam (NSA), Desa Tembawang Bale, Kecamatan Menyuke Hulu, Kabupaten Landak, Kalimantan Barat;"Agusta, Herdhata; Mulyadi"
2020;Studi tentang Efektivitas Fly Ash sebagai Sumber Hara Ca dan Mg pada Tanaman Sorgum (Sorghum bicolor L. Moench).;"Suwarno; Lestari, Septi"
2020;Pengaruh Pupuk Lepas Lambat terhadap Ketersediaan P, S, Fe, Cu, Zn dan Mn serta Pertumbuhan dan Produksi Bawang Merah (Allium asclonicum L.) pada Latosol;"Suwardi; Aisyah, Syamatul"
2020;Manajemen Pembibitan Kelapa Sawit (Elaeis guineensis Jacq.) di PT Sinar Kencana Inti Perkasa Kalimantan Selatan;"Hariyadi; Siregar, Trie Wijaya"
2020;Distribusi dan Seleksi Habitat Rankong Gading di Hutan Adat Sungai Utik, Kalimantan Barat.;"Mulyani, Yeni Aryati; Hadiprakarsa, Yokyok; Parikesit, Ditro Wibisono Wardi"
2020;Model Tinggi Tutupan Tajuk Hutan Dataran Rendah Menggunakan Data LiDAR dan Landsat 8 OLI (Studi kasus di PT Restorasi Ekosistem Indonesia).;"Prasetyo, Lilik Budi; Setiawan, Yudi; Saputra, Dede"
2020;Kajian Etnobotani Pewarna Alami pada Batik Cianjur di Kecamatan Sukaluyu, Kabupaten Cianjur, Jawa Barat;"Siswoyo; Hikmat, Agus; Rahmi, Astri Aisa"
2020;Dampak Penjarangan Tegakan Hutan Tanaman Pulai (Alstonia scholaris) Terhadap Keanekaragaman Fauna Tanah di BKPH Gunung Kencana KPH Banten.;"Budiaman, Ahmad; Haneda, Noor Farikhah; Riandany, Ikna"
2020;Penggunaan Baja Ringan Kanal C sebagai Perkuatan Kayu.;"Nugroho, Naresworo; Maulana, Muhamad Agus"
2020;Keanekaragaman Burung di Jalur Pendakian Cemoro Sewu Gunung Lawu.;"Mulyani, Yeni Aryati; Mardiastuti, Ani; Yosiantari, Irene Atia"
2020;Instrumen Berbasis Optocoupler Inframerah dan Arduino Mega untuk Mendeteksi Perilaku Lebah Madu (Apis cerana) Keluar-Masuk Sarang.;"Maddu, Akhiruddin; Raffiudin, Rika; Almira, Alifa"
2020;Estimasi Nilai Keberadaan Durian Rancamaya dan Analisis Faktor- Faktor yang Memengaruhi Willingness To Pay (WTP) Masyarakat dalam Pelestarian Durian Rancamaya;"Butenzorgy, Meilanie; Eliani, Resi"
2020;Strategi Pemasaran Usaha Daging Beku Impor Pada MR.Beef Kota Bogor;"Burhanuddin; Talib, Mustafa Zakky"
2020;Analisis Faktor Internal dan Eksternal yang Memengaruhi Pertumbuhan Dana Pihak Ketiga pada Perbankan Syariah di Indonesia;"Nursyamsiah, Tita; Fatinah, Nadiah"
2020;Hubungan Karakteristik Kewirausahaan dengan Keberhasilan Usaha Bakso di Kota Bogor;"Burhanuddin; Juniawati, Nolla"
2020;Evaluasi Model Bisnis Kampoeng Wisata Bisnis Tegalwaru dengan Pendekatan Business Model Canvas;"Maryono; Sarianti, Tintin; Ramadhan, Rizal Fahmi"
2020;Analisis Kepuasan dan Loyalitas Konsumen pada Bakso Boedjangan Dramaga.;"Yusalina; Ardiansyah, Muhammad Rezza"
2020;Analisis Faktor-Faktor yang Memengaruhi Kinerja Nazhir dalam Mengelola Wakaf Produktif di Kota Bogor;"Arsyianti, Laily Dwi; Nurkaromah, Sona Ulfah"
2020;Perancangan Sistem Kerja dan Mekanisasi untuk Budidaya Padi Skala Agroindustri Terpadu di Kecamatan Pamarican melalui Analisis Ekonomi-Ergonomi;"Syuaib, M. Faiz; Setiawan, Deny"
2020;Pengaruh Suhu dan Lama Waktu Pengeringan Terhadap Mutu Rumput Laut Eucheuma cottonii sp dengan Rotary Dryer.;"Pujantoro E.N., Lilik; Pratama, Argo Feyzar"
2020;Pendugaan Umur Simpan Produk Makanan Tambahan (MT) dengan Metode Accelerated Shelf-Life Testing (ASLT).;"Adawiyah, Dede Robiatul; Lioe, Hanifah Nuryani; Husna, Fajriyah Nidaa'ul"
2020;Produksi Tepung Umbi Kimpul (Xanthosoma sp.) dan Umbi Talas (Colocasia esculenta L.) Termodifikasi secara Fisik;"Permatasari, Niken Ayu; Sunarti, Titi Candra; Mayasinta, Aristri"
2020;Penentuan Koefisien Tekanan untuk Perancangan Rumah Tanaman Tipe Modified Standard Peak.;"Suhardiyanto, Herry; Niam, Agus Ghautsun; Furqon, Agung Maulana"
2020;Sebaran Kualitas Air Laut Di Sekitar Tempat Bongkar Batubara (Ship Unloader) PLTU 3 Banten Lontar;"Suharnoto, Yuli; Prakoso, Adjie"
2020;Evaluasi Pondasi Dangkal pada Pembangunan Perumahan Permata Zam Zam Ciomas, Bogor;"Erizal; Punggawa, Akhmad Nabil"
2020;Optimasi Suhu Annealing dan Konsentrasi Primer untuk Deteksi Kualitatif Cronobacter spp. Menggunakan Metode PCR Multipleks;"Dewanti-Hariyadi, Ratih; Pakarti, Bias Ayu"
2020;Pengembangan Mesin Pemutuan Kopi Beras Robusta;"Subrata, I Dewa Made; Ghofur, Abdul"
