Issue Date;Title;Author(s)
2023;Model Trajektori Post Larva, serta Ketersediaan Makanan Alami dan Kesesuaian Habitat Lobster di Perairan Teluk Lampung;"Hartanto, Mochamad Tri; Lestari, Dea Fauzia; Salsabila, Afviya"
2023;Aktivitas Enzim Diastase dan Efektivitas Antibakteri terhadap Gastroenteritis dari Madu Apis mellifera asal Indonesia;"Hasan, Akhmad Endang Zainal; Andrianto, Dimas; Rosyidah, Rara Annisaur"
2023;Evaluasi Pakan Mengandung Ulat Hongkong terhadap Kualitas Fisik Telur Ayam Arab Golden (Gallus turcicus);"Sumiati; Fuah, Asnath Maria; Agustina"
2023;Pengaruh Sosialisasi Guru dan Orang Tua serta Media Sosial terhadap Perilaku Konsumsi Berkelanjutan melalui Nilai Konsumsi;"Yuliati, Lilik Noor; Andini, Putri Fildzah"
2023;Ekuitas Merek Kedai Kopi di Kota Medan;"Winandi, Ratna; Sihite, Jane Beathrix Elisa"
2023;Analisis Kelayakan Usaha dan Strategi Pengelolaan Agroforestri (Studi Kasus KTH Margo Rukun II Provinsi Lampung);"Purwawangsa, Handian; Pramulya, Rahmat; Destyana, Muhammad Resta"
2023;Kualitas Fisik Dan Kimia Wafer Pakan Komplit Mengandung Limbah Kulit Kacang Tanah Pada Lama Pemanasan Yang Berbeda;"Wijayanti, Indah; Retnani, Yuli; Hasanah, Qorry Nurul"
2023;Pengaruh Pemberian Pakan yang Disuplementasi Minyak atau Sabun-Ca Larva Black Soldier Fly (BSF) terhadap Performa Domba Garut;"Sudarman, Asep; Fassah, Dilla Mareistia; Irfansyah"
2023;Pengembangan Uji Cepat Vigor Menggunakan Metode Pemunculan Radikula (Radicle Emergence) pada Benih Kacang Panjang (Vigna sinensis L.);"Budiman, Candra; Ilyas, Satriyas; Sembiring, Morinta Arobina"
2023;Optimalisasi Grid Marine Basic Spatial Unit untuk Luasan Ekosistem pada Neraca Sumberdaya Laut;"Arhatin, Risti Endriani; Yulianto, Irfan; Rahayu, Agavia Kori"
2023;Pengetahuan, Sikap, dan Praktik Penggunaan Vaksin oleh Dokter Hewan Praktisi Klinik di Kota Tangerang Selatan;"Sudarnika, Etih; Ilyas, Abdul Zahid; Kharenindha, Nevy Aurelia"
2023;Analisis Fertilitas dan Kualitas Genetik Banteng Jawa (Bos javanicus) di Taman Safari Indonesia Bogor;"Agil, Muhammad; Arifiantini, Raden Iis; Sajuthi, Dondin; Solihin, Dedy Duryadi; Yoelinda, Vincentia Trisna"
2023;Deep Learning Image Classification Rontgen Dada pada Kasus COVID-19 Menggunakan Algoritma Convolutional Neural Network;"Soleh, Agus Mohamad; Sartono, Bagus; Susanti, Leni Anggraini"
2023;Model Ensemble Learning dengan Penjelasan Berbasais LIME pada Data Tidak Seimbang dalam Deteksi Dini Tekanan pada Pasar Modal;"Fitrianto, Anwar; Soleh, Agus Mohamad; Mukhlashin, Putri Auliana Rifqi"
2023;Sifat Fisis dan Mekanis Kayu Kuto (Sterculia macrophylla Vent.) Asal Halmahera Timur, Maluku Utara dan Potensi Penggunaannya;"Bahtiar, Effendi Tri; Darmawan, I Wayan; Zaenal, Huda Sylvario"
2023;Pencegahan Infeksi Aeromonas hydrophila pada Ikan Sidat dengan Kulit Bawang Merah dan Supernatan Actinomycetes melalui Pakan;"Wahjuningrum, Dinamella; Nuryati, Sri; Fathina, Nisrina Hasna"
2023;Pengendalian Quality Control Point (QCP) Proses Homogenisasi Susu UHT di PT XYZ;"Nurtama, Budi; Azzahra, Anindya Navilla"
2023;Aktivitas Antibakteri dari Bakteri Tanah Asal Pulau Muna, Sulawesi Tenggara terhadap Bakteri Resistan Antibiotik;"Priyanto, Jepri Agung; Astuti, Rika Indri; Prastya, M. Eka; Hening, Egiyanti Nur Widhia"
2023;Penapisan Aktivitas Antibakteri Resistan Antibiotik dan Identifikasi Aktinomiset Tanah Asal Pulau Muna, Sulawesi Tenggara;"Priyanto, Jepri Agung; Prastya, M. Eka; Simbolon, Sumihartati"
2023;Efektivitas Minyak Kemiri (Aleurites moluccana L.) sebagai Penumbuh Rambut pada Tikus (Rattus norvegicus).;"Manalu, Wasmen; Ilyas, Abdul Zahid; Miftahurahma, Nabila Martha Ludi"
2023;Pemetaan Sebaran Bulu Babi (Echinoidea) dan Habitat Bentik Menggunakan Drone di Perairan Pulau Lancang, Kepulauan Seribu, DKI Jakarta;"Agus, Syamsul Bahri; Susilo, Setyo Budi; Sastraantara, Muhammad Sony"
2023;Riset Problem Space Pengalaman Dosen dalam Menggunakan Research Information Management System;"Hermadi, Irman; Ardiansyah, Firman; Nenudiwa, Galih"
2023;Evaluasi Sistem Saluran Drainase di Perumahan Pondok Safari Indah, Tangerang Selatan;"Pandjaitan, Nora Herdiana; Pribadi, Andik; Cahyani, Azava Namira"
2023;Immersive Tour Farm: Pengembangan Tur Pertanian Virtual Untuk Meningkatkan Keterlibatan Generasi Muda Terhadap Pertanian;"Asfarian, Auzi; Ibrahim, Arhammirza"
2023;Inspeksi Teknologi Virtual Reality Menuju Metaverse Terhadap Implementasi Pembelajaran di Bidang Veterinary dan Livestock-Farming;"Asfarian, Auzi; Ramadhan, Dean Apriana; Palentino, Reru Dharmastiawan"
2023;Analisis Kapasitas Penampang Sungai Bekasi (Ruas Pertemuan Sungai Cikeas dan Sungai Cileungsi sampai Bendung Bekasi);"Pandjaitan, Nora Herdiana; Sapei, Asep; Harits, Muzhaffar"
2023;Perancangan Pengalaman Peminjam Lepas Aplikasi Koper Pustaka Menggunakan Metode Design Thinking;"Ardiansyah, Firman; Okviani, Lesy"
2023;Penanaman Sengon Buto (Enterolobium cyclocarpum Griseb.) di Lahan Bekas Tambang Batu Kapur Menggunakan Media Miko-Seedcookies;"Irdika, Mansur; Alwysihah, Hafid"
2023;Analisis Kinerja Ekspor Telepon Genggam dan Komponennya di Indonesia ke Negara Tujuan Utama;"Darjanto, Arief; Probokawuryan, Mutiara; Ataina, Ghitha"
2023;Karakterisasi Protease Bakteri Asam Laktat Lactobacillus paracasei IN17 Asal Inasua;"Mubarik, Nisa Rachmania; Ambarsari, Laksmi; Zawawi, Naurah Fikriani"
2023;Analisis Arus Saturasi, Tegangan Penghalang, dan Mobilitas Elektron Film Tipis Barium Titanat Didadah Ferium;"Setiawan, Ardian Arif; Irzaman; Suryadi, Fhikri Fadhlurahman"
2023;Akurasi Penilaian Mutu Minyak Ikan dari Kondisi Penyimpanan Beku Mata Tuna Menggunakan Near Infrared Portable;"Riyanto, Bambang; Tarman, Kustiariyah; Pratiwi, Ghina Eka"
2023;Literasi Digital dan Kesadaran Pemuda dalam Pemanfaatan Internet;"Sjaf, Sofyan; Mahmud, Ahnaf Sujana"
2023;Analisis Kondisi Kesehatan Tajuk Pohon pada Petak Tanam XII dan XIII di Kebun Raya Bogor;"Putra, Erianto Indra; Rachmadiyanto, Arief Noor; 'Amali, Muhammad Yuzka"
2023;Ukuran dan Bentuk Tubuh Ayam IPB-D1, Ayam IPB-D2 dan Ayam IPB-D3 Melalui Analisis Komponen Utama;"Mulyono, Rini Herlina; Sumantri, Cece; Lestari, Tri"
2023;Produksi Biogas dari Kombinasi Kotoran Domba dan Kotoran Sapi Perah;"Salundik, Salundik; Al Zahra, Windi; Naimah, Anzallah Dwi"
2023;Resistansi Antibiotik pada Klebsiella spp. yang Diisolasi dari Kucing di Beberapa Klinik Hewan di Kabupaten Bogor;"Hardiati, Aprilia; Ekastuti, Damiana Rita; Dewi, Chandra Kusuma"
2023;Struktur dan Komposisi Vegetasi Lahan Pascatambang Emas di Tapanuli Selatan, Sumatera Utara;"Qayim, Ibnul; Sulistijorini; Anwar, Syaiful; Azzahra, Haura"
2023;Perilaku Petani dalam Pengendalian Hama Terpadu Wereng Batang Cokelat di Kecamatan Cibadak, Kabupaten Lebak;"Istiaji, Bonjok; Hindayana, Dadan; Apriliani, Siska"
2023;Aktivitas Antioksidan dan Kadar Total Fenolik Kulit Kayu Manis (Cinnamomum burmannii) Asal Jambi Berdasarkan Ukuran Partikel Simplisia;"Safithri, Mega; Kaswati, Nofa Mardia Ningsih; Fahmawati, Tiara"
2023;Perancangan Sistem Pemanenan Air Hujan untuk Pengisian Reservoir di Laboratorium Terpadu SIL;"Setiawan, Budi Indra; Fathoni, Ihsanul Gilang"
2023;Pengetahuan, Sikap, dan Praktik Penggunaan Vitamin oleh Dokter Hewan Praktisi Klinik di Kota Tangerang Selatan, Banten;"Sudarnika, Etih; Basri, Chaerul; Afni, Niama Vinka Nur"
2023;Strategi Peningkatan Pemasaran Produk Ayam Organik Berkah Chicken;"Aminah, Mimin; Nisa, Alfi Ziadatun"
2023;Analisis Profil Bioaktif dan Aktivitas Penghambatan Prostaglandin Sintase Ekstrak Daun Sungkai (Peronema canescens Jack) In Silico;"Andrianto, Dimas; Setiarto, R. Haryo Bimo; Hasibuan, Muhammad Marsha Azzami"
2023;Pemodelan Persamaan Struktural Untuk Menganalisis Faktor yang Memengaruhi Minat dan Perilaku Mahasiswa Dalam Menggunakan QRIS;"Wijayanto, Hari; Rahman, La Ode Abdul; Aulia, Zulfa Nur"
2023;Analisis Faktor-faktor yang Memengaruhi Masyarakat Dalam Memilih Asuransi Jiwa Syariah di Kabupaten Bogor;"Beik, Irfan Syauqi; Ramadhan, Denny Rizky"
2023;Model Rekonstruksi Data Temporal Tinggi Muka Air Lahan Gambut;"Buono, Agus; Sitanggang, Imas Sukaesih; Hakim, Abdul"
2023;Model Prediksi Data Tinggi Muka Air Lahan Gambut Menggunakan Facebook Prophet dan Gated Recurrent Unit;"Kustiyo, Aziz; Sitanggang, Imas Sukaesih; Sianturi, Antonius Anre"
2023;Pengaruh Kelekatan Orang Tua dan Kelekatan Teman Sebaya terhadap Tingkat Stres Remaja melalui Fear of Missing Out sebagai Mediator;"Alfiasari, Alfiasari; Islamiah, Nur; Ghaniyyah, Bianca Nur Dinar"
2023;Kualitas Semen Cair Domba dalam Pengencer Tris Kuning Telur-Glukosa dengan Penambahan Melatonin sebagai Antioksidan;"Karja, Ni Wayan Kurniani; Prasetyaningtyas, Wahono Esthi; Triyaningrum"
2023;Identifikasi Molekuler Ikan Kembung Lelaki (Rastrelliger kanagurta) Berdasarkan Marka Gen 16S rRNA di WPP-NRI 572 dan 573 sebagai Dasar Pengelolaan Perikanan;"Butet, Nurlisa Alias; Zairion; Belya, Bella"
2023;Analisis Perubahan Cuaca dan Resiliensi Masyarakat terhadap Fenomena Embun Beku (Frost) di Desa Dieng Kulon, Banjarnegara;"Sugiarto, Yon; Barokah, Mega"
2023;Kualitas Air Sungai Cisadane bagian Hilir Dan Kelayakannya Sebagai Sumber Air Bersih Dan Air Baku Air Minum Untuk Kawasan Perumahan;"Ayu, Inna Puspa; Hardyadi, Sigid; Widyatri, Mila Rizki"
2023;Perencanaan Sistem Drainase di Komplek Bumi Ciomas Asri, Bogor, Jawa Barat;"Pandjaitan, Nora Herdiana; Sutoyo, Sutoyo; Ali, Farhan Mukti"
2023;Pengembangan Fitur Modul Frontend pada Sistem Pendukung Keputusan Spasial Kesesuaian Lahan Bawang Putih;"Agmalaro, Muhammad Asyhar; Sitanggang, Imas Sukaesih; Noormandiri, Faris Ilham"
2023;Hama dan Penyakit pada Tanaman Hias di Kebun Salsabiila Nursery Cugenang, Jawa Barat;"Damayanti, Tri Asmira; Santoso, Sugeng; Firdaus, Angger Rizky"
2023;Asosiasi virus mosaik ketimun-satelit RNA-S dalam memproteksi tanaman tomat (Lycopersicum esculentum Mill.) dan cabai merah (Capsicum annuum L.) terhadap virus mosaik ketimun patogenik;"Suseno, Rusmilah; A. Surkati; H. Adijuwana; Siregar, Edy Batara Mulya"
2023;Efek laktagogum daun jinten (colens ambonicus lour) pada tikus laktasi;"Widjajakusuma, Reviany; Manalu, Wasmen; Rahminiwati, Min; Silitonga, Melva"
2023;Perbaikan analisis model parametrik yang tidak memenuhi sifat keaditifan;"Nasoetion, Andi Hakim; Wigena, Aji Hamim; Adiningsih, J. Sri; Setyorini, Diah"
2023;Analisis Tingkat Serangan Hama Penggerek Batang Padi Kuning (Scirpophaga incertulas) Berdasarkan Iklim di Kabupaten Majalengka;"Koesmaryono, Yonny; Hafidhuddin, Muhammad"
2023;Potensi Serangan Hama Tikus Sawah pada Tanaman Padi Berdasarkan Faktor Iklim di Kabupaten Karawang;"Koesmaryono, Yonny; Priyambodo, Swastiko; Aprilia, Lupita"
2023;Preferensi Elemen Lanskap Restoratif pada Beberapa Taman Kota di Kota Bogor dengan Pendekatan Visitor-Employed Photography;"Sulistyantara, Bambang; Pratiwi, Prita Indah; Pamungkas, Aditya Aji"
2023;Analisis Kondisi Iklim terhadap Tingkat Serangan Hama Wereng Batang Cokelat (Nilaparvata lugens Stal.) di Kabupaten Bogor;"Koesmaryono, Yonny; Zulhamdani"
2023;Fear of Missing Out dan Faktor-Faktor yang Memengaruhi Niat Investasi Saham pada Generasi Milenial dan Zilenial;"Arsyianti, Laily Dwi; Ridzky, Mochammad"
2023;Strategi Pengumpulan dan Pengelolaan Wakaf di Lembaga Al Ruhamaa';"Beik, Irfan Syauqi; Irfany, Mohammad Iqbal; Muharram, Muhammad Shiddiq Al"
2023;Kinerja Metode Double Random Forest dan Long Short-Term Memory untuk Analisis Indikator Ekonomi;"Susetyo, Budi; Notodiputro, Khairil Anwar; Ratnasari, Andika Putri"
2023;Optimisasi Komposisi Kedelai dan Reagent dalam Metode Soybean Crude Urease Calcite Precipitation untuk Perbaikan Tanah;"Putra, Heriansyah; Prayodi, Rifqi"
2023;Pengaruh Minyak Atsiri Nilam (Pogostemon cablin Benth.) dan Kunyit (Curcuma domestica Val.) terhadap Pertumbuhan Patogen Rhizoctonia sp. secara in Vitro;"Firmansyah, Muhammad Alam; Istikorini, Yunik; Riskiyah, Sindi"
2023;Pengaruh Curah Hujan dan Terjadinya Kebakaran Hutan dan Lahan Gambut di Kabupaten Jabung Timur, Provinsi Jambi;"Saharjo, Bambang Hero; Effendi, Devia Annisa"
2023;Pola Aktivitas Tokek Rumah (Gekko gecko) Yang Dipelihara Secara Intensif;"Mendrofa, Verika Armansyah; Fuah, Asnath Maria; Artika, Agustin Marlili"
2023;Analisis Siklus Estrus Sapi Pedaging Melalui Ferning Test, Ulas Vagina, dan Morfologi Vulva;"Ulum, Mokhamad Fakhrul; Suprayogi, Agik; Tampubolon, Andre Rymma"
2023;Kuantifikasi Jasa Lingkungan Climate Regulation dari Cagar Biosfer Blambangan, Jawa Timur;"June, Tania; Utami, Ayu"
2023;Identifikasi Cedera Ayam IPB-D1 Jantan dan Betina pada Pemeliharaan Sistem Free-Range;"Afnan, Rudi; Ulupi, Niken; Hindun, Hindun"
2023;Aktivitas Ekstrak Bubuk Biji Kopi Hijau Arabika (Coffea arabica) sebagai Imunomodulator pasa Mencit (Mus musculus);"Andriyanto, Andriyanto; Aurellia, Sharon"
2023;Karakteristik Sifat Fisikokimia, Fungsional, dan Sensori Sereal Sarapan dari Berbagai Beras Pecah Kulit.;"Budijanto, Slamet; Sitanggang, Azis Boing; Ardiansyah, Ardiansyah; Chairunnisa, Fitri"
2023;Pengembangan Virtual Reality untuk Pembelajaran Imersif pada Greenhouse Kampus IPB;"Asfarian, Auzi; Nurhadryani, Yani; Sulaiman, Muhammad Yuda"
2023;Pengembangan Dashboard untuk Pemantauan Kemajuan Tugas Akhir Mahasiswa Sarjana (Studi Kasus: Departemen Ilmu Komputer IPB);"Agmalaro, Muhammad Asyhar; Sholihah, Lilih Siti"
2023;Knowledge, Attitude, and Practice of Residents in Klang Valley, Malaysia towards seafood allerry;"Sudarnika, Etih; Vasudevan, Sadashiva"
2023;Rancang Bangun Model Manajemen Risiko Reverse Supply Chain pada Agroindustri Gula Aren Berkelanjutan;"Marimin, Marimin; Noor, Erliza; Romli, Muhammad; Ummi, Nurul"
2023;Analisis Faktor yang Memengaruhi Penggunaan Sistem, Kepuasaan Pengguna dan Manfaat Bersih pada Aplikasi Travelin dengan Pendekatan Delone dan Mclean;"Harianto, Harianto; Nurhayati, Popong; Padyanawati, Ayu Diah"
2023;Strategi Implementasi Aplikasi Mobile KMS Sawit Rakyat Berbasis Rural Participatory;"Hermadi, Irman; Nurhadryani, Yani; Tiana, Ade Hikma"
2023;Pertumbuhan dan Kandungan Metabolit Lipid Kultur Mikroalga Chlorella vulgaris dan Nannochloropsis sp. dalam Kondisi Defisiensi Nitrogen;"Supena, Ence Darmo Jaya; Fendiyanto, Miftahul Huda; Safitri, Tiffany"
2023;Pembuatan Hewan Model Infertilitas Jantan dengan Injeksi Busulfan Rute Intratestikular Bilateral pada Mencit (Mus musculus);"Prasetyaningtyas, Wahono Esthi; Fahrudin, Mokhamad; Ahsan, Anggit Muhammad"
2023;Kualitas Kokon Ulat Sutra Eri (Samia cynthia ricini) Galur Jopati dan Prasojo Pada Kondisi Lingkungan Optimum;"Endrawati, Yuni Cahya; Mendrofa, Verika Armansyah; Chaedar, Aisyah Nuraini Putri"
2023;Strategi Pengembangan Bisnis Pertamanan OKE Garden;"Adhi, Andriyono Kilat; Manurung, Felicia Miranda W R"
2023;Pengaruh Kondisi Ekstrusi terhadap Perubahan Kandungan Serat Pangan: Studi Meta-Analisis;"Sitanggang, Azis Boing; Budijanto, Slamet; Jayanegara, Anuraga; Irmayanti"
2023;Sifat Organoleptik dan Mikrobiologi Daging Sapi Panggang dengan Penambahan Kecombrang dan Waktu Marinasi 12 atau 24 Jam;"Suryati, Tuti; Arifin, Muhamad; Ahadin, Alfin"
2023;Analisis Sebaran dan Kerapatan Mangrove Menggunakan Citra Sentinel-2A di Bandar Bakau Dumai;"Arhatin, Risti Endriani; Pasaribu, Riza Aitiando; Sitohang, Lois Alberto"
2023;Evaluasi Fertilitas Pascainjeksi Busulfan Intraperitoneal pada Mencit (Mus musculus) sebagai Hewan Model Infertilitas;"Mohamad, Kusdiantoro; Fahrudin, Mokhamad; Rahmi, Anisa Sabrina"
2023;Analisis Tingkat Pencemaran Perairan Pantai Domas Berdasarkan Beberapa Parameter Fisika dan Kimia Perairan;"Iswantari, Aliati; Sulistiono; Rahmania, Ashifa"
2023;Kualitas Semen Cair Domba dalam Pengencer Tris Kuning Telur-Fruktosa dengan Penambahan Melatonin sebagai Antioksidan;"Karja, Ni Wayan Kurniani; Prasetyaningtyas, Wahono Esthi; Pattikawa, Vapriel Andhika"
2023;Pertumbuhan Vegetatif Tanaman Cabai Merah (Capsicum annuum L.) dengan Pemberian Pupuk Kandang Kotoran Ayam di Lahan Gambut;"Triadiati; Sulistijorini; Ibroni, Shufa"
2023;Evaluasi Kecernaan Pakan Ikan Nila Oreochromis niloticus dengan Penambahan Tepung Daun Insulin Smallanthus sonchifolius;"Setiawati, Mia; Ekasari, Julie; Chairunnisa, Adhilla Deyzam"
2023;Intensitas dan Upaya Pengendalian Penyakit Layu Bakteri dan Antraknosa pada Cabai di Kabupaten Tanah Datar, Sumtra Barat;"Nawangsih, Abdjad Asih; Mutaqin, Kikin Hamzah; Oktaviani, Dita"
2023;Hubungan Indikator Ketahanan Pangan dengan Prevalensi Wasting dan Underweight Balita di 34 Provinsi;"Baliwati, Yayuk Farida; Hafifah, Nur"
2023;Kajian Metode Purifikasi Glukomanan dari Umbi Porang (Amorphophallus muelleri Blume) dan Potensi Aplikasinya pada Produk Pangan;"Budi, Faleh Setia; Alifah, Indah"
2023;Keberlanjutan Usahatani Sayuran Dengan Menggunakan Sistem Hidroponik Di Kota Pekanbaru;"Fariyanti, Anna; Rosiana, Nia; Maisarah, Nadia Putri"
2023;Model Bisnis Hilirisasi Inovasi Pakan Sapi Potong (Fedtogrow) di Sekolah Peternakan Rakyat Lampung Tengah;"Dewi, Farida Ratna; Sulaiman, Kartika Wulandari"
2023;Sistem Data Mining untuk Analisis Data Titik Panas;"Agmalaro, Muhammad Asyhar; Sitanggang, Imas Sukaesih; Subhan, Daffa Muhammad"
2023;Pendugaan Luas Kebakaran Hutan dan Lahan di Jambi dengan Metode Normalized Burn Ratio dan Normalized Difference Vegetation Index;"Putra, Erianto Indra; Huda, Rian Dwirizqi Miftahul"
2023;Kualitas Kinerja Badan Amil Zakat Kabupaten Sukabumi Studi Kasus Program Kerja Sukabumi Sehat;Kenisya, Siti
2023;Model Rencana Haccp (Hazard Analysis Critical Control Point) Industri Saus Cabe;Koswara, Sutrisno
2023;Karakteristik Morfologi Kandidat Mutan Tanaman Lamtoro Mini (Desmanthus virgatus) Teradaptasi Salinitas Tinggi Hasil Iradiasi Gamma;"Prihantoro, Iwan; Karti, Panca Dewi Manu Hara; Ramadani, Jidan"
2023;Pemberian ekstrak buah pinus merkusii dalam maskulinisasi benih nila melalui metode yang berbeda;"Sudrajat, Agus Oman; Maulana, Fajar; Astuti, Rita Ariyani Ambar"
2023;Keputusan Konsumen Muda Mengonsumsi Sayuran Organik dan Dampaknya Terhadap Obesitas dan Daya Tahan Tubuh;"Feryanto; Marchelia, Tiara"
2023;Pola dan Determinan Konsumsi Rumah Tangga di Pulau Jawa Sebelum dan Selama Pandemi Covid-19;"Siregar, Hermanto; Sugema, Iman; Murti, Prima Puspita Indra"
2023;Kecerdasan Emosional, Dukungan Sosial, Strategi Koping, dan Kesejahteraan Psikologis Remaja pada Masa Pandemi COVID-19.;"Latifah, Melly; Muflikhati, Istiqlaliyah; Chairani, Leila Siti"
2023;Perancangan Pengalaman Pengguna Sistem Manajemen Pengetahuan Inovasi Desa Digital;"Nurhadryani, Yani; Rachmaniah, Meuthia; Tasnim, Hana"
2023;Tingkah Laku Makan dan Performa Kambing Peranakan Etawa (PE) Kaligesing dan Senduro Fase Pertumbuhan yang Diberi Konsentrat Starter Berbeda Bentuk;"Apri Astuti, Dewi; Permana, Asep Tata; Stevani, Rori"
2023;Pengaruh Pemberian Anti Stres dan Wafer Suplemen Terhadap Produktivitas Ayam Petelur pada Umur 20-23;"Hermana, Widya; Retnani, Yuli; Waeludin, Juan"
2023;Produksi dan Daya Tumbuh Benih Sorgum Varietas Samurai 2 dengan Umur Panen Berbeda pada Musim Hujan;"Karti, Panca Dewi Manu Hara; Kumalasari, Nur Rochmah; Iftikhar, Nazla"
2023;Hidden Hunger: Kekurangan Gizi Mikro;"Khomsan, Ali; Briawan, Dodik; Oklita, Dwikani; Khuzaimah, Ummi"
2023;Evaluasi Keragaan dan Daya Hasil Genotipe Okra (Abelmoschus esculentus) di Kecamatan Dramaga, Jawa Barat;"Syukur, Muhamad; Ritonga, Arya Widura; Pratama, Oghi Risky"
2023;Perbedaan Kebiasaan Makan dan Aktivitas Fisik Pekerja Kantor saat WFH dan WFO selama Pandemi Covid-19;"Nurdin, Naufal Muharam; Rachmah, Annisa"
2023;Analisis Niat Pembelian Album K-pop pada Remaja Generasi Z Menggunakan Theory of Planned Behavior (TPB);"Djamaludin, Moh. Djemdjem; Aurelia, Salsabila Meira"
2023;Pengaruh Gaya Pengasuhan dan Kualitas Pertemanan terhadap Agresivitas Remaja di Kota Bogor;"Alfiasari, Alfiasari; Aulia, Anisa"
2023;Literasi Keuangan, Manajemen Keuangan, dan Ketahanan Fisik-Ekonomi Keluarga Nasabah Bank Emok;"Sunarti, Euis; Zammi, Mahfud"
2023;Analisis Ekspresi Kandidat Gen Penyandi Enzim Pendegradasi Pektin pada Proses Pematangan Buah Cabai (Capsicum annuum L.).;"Miftahudin, Miftahudin; Wahyuni, Wahyuni; Pratiwi, Dhea Ferda"
2023;Uji Efektivitas Dosis Pupuk Hayati terhadap Pertumbuhan Tanaman Nanas (Ananas Comosus L. Merr) pada Fase Vegetatif;"Fitriyani, Indri Hapsari; Santosa, Dwi Andreas; Nurfadilah, Uci"
2023;Penentuan Premi Bersih dan Cadangan Manfaat Asuransi Seumur Hidup Last Survivor dengan Suku Bunga Stokastik;"Purnaba, I Gusti Putu; Ruhiyat; Dewantara, Bramantya Arya"
2023;Detection and Distribution of Garlic Viruses in Seed and Consumption Bulbs;"Hidayat, Sri Hendrastuti; Nurulita, Sari; Mawarni, Sofi"
2023;Pengaruh Konsentrasi Metil Jasmonat terhadap Kualitas Buah Pepaya (Carica papaya L).;"Matra, Deden Derajat; Hapsari, Dhika Prita; Musthofa, Muhammad"
2023;Willingness to Pay Generasi Muda terhadap Sayuran Organik dan Faktor-Faktor yang Memengaruhinya di Bogor dan Tasikmalaya;"Yanuar, Rahmat; Hasanah, Siti Nuriyah"
2023;Optimasi Model Prediksi Kematangan Buah Mangga Arumanis Dengan Menggunakan Partial Least Square dan Linear;"Wijaya, Sony Hartono; Darpita, Yusuf Pradnya"
2023;Penguatan Resiliensi Komunitas Penanggulangan Banjir di Desa Purwadana Karawang Barat Memasuki Era Digital.;"Kolopaking, Lala M; Cassady, Alfy Zavier"
2023;Perancangan Interaksi Manusia - Tanaman sebagai Edukasi Perawatan Tanaman;"Asfarian, Auzi; Martin, Suko"
2023;Keanekaragaman Hayati Akuatik Berdasarkan Aplikasi DNA Lingkungan dan Tingkat Pencemaran Sungai Ciliwung Hilir, DKI Jakarta;"Effendi, Hefni; Hariyadi, Sigid; Aprilia, Mita"
2023;Potensi Nanokristal Selulosa dari Batang Pisang sebagai Filler pada Film Komposit CNC/Kitosan;"Sari, Yessie Widya; Kurniati, Mersi; Setiawan, Galuh Nur"
2023;Perubahan Komponen Kimia Fungsional Umbi, Tepung, dan Beras Analog Ubi Jalar Ungu;"Indrastri, Dias; Samhana, Haikal"
2023;Prediksi Harga Saham Consumer Goods Menggunakan Persamaan Black-Scholes Termodifikasi;"Hardhienata, Hendradi; Kartono, Agus; Rizaldi, Nanda Putra Niko"
2023;Variasi Gen Cytochrome C Oxidase 1 (COX1), Gen Cytochrome C Oxidase 2 (COX2), dan Intergenic Spacer (IGS) COX1/COX2 DNA Mitokondria Apis dorsata Asal Sumatra;"Raffiudin, Rika; Priawandiputra, Windra; Savira, Aulia"
2023;Perancangan Sistem Penyaluran Air Danau SDGs untuk Memenuhi Kebutuhan Irigasi di Kebun Pendidikan Departemen Ilmu Tanah Cikabayan;"Setiawan, Budi Indra; Ramadhan, Ikhsan"
2023;Estimasi Biomassa, Simpanan Karbon dan Serapan CO2 Tegakan Pinus (Pinus merkusii) pada Berbagai Kelas Umur di RPH Sugihan, KPH Kediri;"Suwarna, Ujang; Maulana, Hafidz Suri'a"
2023;Pengurangan Produk Off-grade pada Produksi Teh Hijau di PT XYZ;"Wijaya, C. Hanny; Arpah, Muhammad; Ho, Felix"
2023;Pertimbangan Faktor Penyadap terhadap Penyusunan Rencana Teknik Tahunan (RTT) Sadapan Pinus (Pinus merkusii);"Suwarna, Ujang; Putri, Regyna Amelea"
2023;Analisis Pendapatan Petani Penyadap Getah Pinus (Pinus merkusii) di RPH Sugihan, KPH Kediri;"Suwarna, Ujang; Murti, Rosyida Eka Dika"
2023;Analisis Tantangan dan Potensi Risiko Implementasi Uang Elektronik di Indonesia: Implikasi pada Central Bank Digital Currency;"Juanda, Bambang; Anisa, Nabilla Rahma"
2023;Strategi Pengadaan Halal dalam Industri Makanan di Indonesia;"Irfany, Mohammad Iqbal; Indriansyah, Albertty"
2023;Volatilitas Harga Ekspor Pulp Kimiawi;"Simangungsong, Bintang; Atasha, Maya"
2023;Penyebab Tingginya Angka Pengangguran di Jawa Barat;"Hutagaol, Manuntun Parulian; Adipratomo, Yudho Ar Rihan"
2023;Pengaruh Gaya Hidup dan Tekanan Ekonomi terhadap Kesejahteraan Subjektif-Ekonomi Keluarga Nasabah Bank Emok;"Sunarti, Euis; Kusumaningrum, Woro Dwi"
2023;Penentuan Premi Asuransi Jiwa Berjangka Dengan Suku Bunga Bervariasi Mengikuti Model CIR dan Manfaat Bervariasi;"Purnaba, I Gusti Putu; Lesmana, Domiy Citra; Puspita, Dian"
